CO2_loading,MEA_mol,Temp,log_x_H2O,log_x_CO2,log_x_MEA,log_x_OH-,log_x_HCO3-,log_x_CO32-,log_x_MEACOO-,log_x_H3O+,log_x_MEAH+,x_H2O,x_CO2,x_MEA,x_OH-,x_HCO3-,x_CO32-,x_MEACOO-,x_H3O+,x_MEAH+,gamma_H2O,gamma_CO2,gamma_MEA,gamma_OH-,gamma_HCO3-,gamma_CO32-,gamma_MEACOO-,gamma_H3O+,gamma_MEAH+,G_ex,Henry_mix_CO2,fugacity_pure_solvent_H2O,fugacity_pure_solvent_MEA,log_gamma_mix_CO2,liq_enthalpy
0.5,0.447473684,309.9921053,-0.877401566,-13.69300615,-4.867408879,-17.74571328,-4.867701562,-14.49066333,-1.271074812,-18.38595832,-1.244024288,0.415862099,1.13E-06,0.007693274,1.96E-08,0.007691022,5.09E-07,0.280529943,1.04E-08,0.288221993,-0.266641408,5.798604818,-0.143791317,5.751377341,-2.178114543,-0.762289404,-1.94934608,-1.004765398,1.946003042,1.51617795,2179.884755,0.062250436,0.00141482,4.492414463,-418945.415
0.5,0.447473684,314.2026316,-0.878400592,-13.50115754,-4.814781326,-17.84957669,-4.815118884,-14.68794283,-1.272556866,-17.96655442,-1.244025698,0.41544685,1.37E-06,0.008108995,1.77E-08,0.008106258,4.18E-07,0.28011449,1.57E-08,0.288221586,-0.333427866,5.959319506,-0.046065547,5.724936817,-2.259944563,-0.943852684,-1.98389962,-1.015858902,2.242259122,1.446774836,2140.379745,0.078025887,0.001956122,4.781623215,-418489.7252
0.5,0.447473684,318.4131579,-0.879351361,-13.27806175,-4.767169723,-17.95092795,-4.767573217,-14.87644076,-1.273968342,-17.56549377,-1.24402751,0.415052043,1.71E-06,0.008504416,1.60E-08,0.008500985,3.46E-07,0.279719394,2.35E-08,0.288221064,-0.397571062,6.079390856,0.051637936,5.702949231,-2.335051906,-1.122051726,-2.017720395,-1.026909842,2.522226267,1.376104694,2100.409538,0.097128499,0.002674885,5.029317344,-418042.7358
0.5,0.447473684,322.6236842,-0.880254887,-13.03086346,-4.723945442,-18.04893394,-4.724441425,-15.05502286,-1.275310755,-17.18220162,-1.244029895,0.414677202,2.19E-06,0.008880074,1.45E-08,0.00887567,2.90E-07,0.279344147,3.45E-08,0.288220377,-0.458926848,6.165685725,0.149312662,5.684513012,-2.404534081,-1.298670371,-2.050821823,-1.037928691,2.786815057,1.304414787,2059.603639,0.120113163,0.003619469,5.242682045,-417604.371
0.5,0.447473684,326.8342105,-0.881112867,-12.76540643,-4.684559424,-18.14310229,-4.685182394,-15.22289772,-1.276586677,-16.81594678,-1.244033086,0.41432157,2.86E-06,0.009236803,1.32E-08,0.009231051,2.45E-07,0.278987953,4.98E-08,0.288219457,-0.517421019,6.224044407,0.246909248,5.668887207,-2.469306604,-1.475225055,-2.083230386,-1.048929163,3.036981113,1.231935647,2017.776821,0.147600577,0.004848631,5.427778566,-417174.5346
0.5,0.447473684,331.0447368,-0.881927472,-12.48642984,-4.648530641,-18.23320257,-4.649326067,-15.37954106,-1.277799459,-16.46588905,-1.244037396,0.413984199,3.78E-06,0.009575662,1.21E-08,0.009568048,2.09E-07,0.278649807,7.06E-08,0.288218215,-0.573038688,6.259411879,0.344346192,5.655460844,-2.530131198,-1.653009834,-2.114981349,-1.059927118,3.27370013,1.158879243,1974.882175,0.180281133,0.006433112,5.589697309,-416753.111
0.5,0.447473684,335.2552632,-0.882701177,-12.19774328,-4.615436431,-18.31919899,-4.616464583,-15.52463366,-1.278952982,-16.13112045,-1.244043245,0.413664022,5.04E-06,0.009897863,1.11E-08,0.009887691,1.81E-07,0.278328563,9.87E-08,0.288216529,-0.625813321,6.27595594,0.441519616,5.643727546,-2.587639934,-1.833132104,-2.14611538,-1.070939654,3.497946203,1.085437979,1930.973791,0.218918576,0.008457324,5.732693299,-416339.9668
0.5,0.447473684,339.4657895,-0.883436608,-11.90238122,-4.584904151,-18.40119423,-4.586245046,-15.65801172,-1.280051465,-15.81069975,-1.2440512,0.413359912,6.77E-06,0.010204728,1.02E-08,0.010191054,1.58E-07,0.278022992,1.36E-07,0.288214236,-0.675816207,6.277173332,0.53831151,5.633264637,-2.642355805,-2.016540537,-2.176675942,-1.081984369,3.710673899,1.011784365,1886.177003,0.264353381,0.011021163,5.860306046,-415934.9492
0.5,0.447473684,343.6763158,-0.884136419,-11.60273766,-4.55660375,-18.47938361,-4.558363546,-15.77962843,-1.281099304,-15.50368038,-1.244062013,0.413070739,9.14E-06,0.010497651,9.43E-09,0.010479194,1.40E-07,0.277731821,1.85E-07,0.28821112,-0.723146856,6.265984484,0.634596276,5.623716079,-2.694710114,-2.204046353,-2.206707317,-1.093078793,3.912804176,0.938071189,1840.664712,0.317505805,0.014241899,5.975465174,-415537.8841
0.5,0.447473684,347.8868421,-0.884803186,-11.30068218,-4.530240964,-18.55401857,-4.532560242,-15.88952561,-1.282100968,-15.20913233,-1.244076694,0.412795409,1.24E-05,0.010778079,8.75E-09,0.01075311,1.26E-07,0.277453766,2.48E-07,0.288206888,-0.767924614,6.244817389,0.73024554,5.614778695,-2.745057052,-2.396338801,-2.236253149,-1.104239967,4.105213933,0.86443203,1794.638684,0.379378563,0.018256149,6.080582904,-415148.5708
0.5,0.447473684,352.0973684,-0.885439325,-10.99765867,-4.505550896,-18.62537829,-4.508615364,-15.98781433,-1.283060923,-14.92615865,-1.24409658,0.412532898,1.67E-05,0.011047502,8.15E-09,0.0110137,1.14E-07,0.277187551,3.29E-07,0.288201157,-0.810281581,6.215681148,0.825131268,5.606191193,-2.793685753,-2.593995411,-2.265355396,-1.115484152,4.288728818,0.790981977,1748.314973,0.451059092,0.023221911,6.177634373,-414766.7748
0.5,0.447473684,356.3078947,-0.886047025,-10.69476838,-4.48229176,-18.69374832,-4.48634607,-16.07466356,-1.283983607,-14.65390729,-1.244123445,0.412282277,2.27E-05,0.011307469,7.61E-09,0.011261718,1.04E-07,0.276931912,4.32E-07,0.288193415,-0.850356826,6.180229756,0.919127284,5.597725597,-2.840830098,-2.797487358,-2.294053594,-1.126826647,4.464118832,0.717818419,1701.912754,0.533721356,0.029320629,6.268226767,-414392.2174
0.5,0.447473684,364.7289474,-0.887184384,-10.09248071,-4.439176816,-18.82260545,-4.446274537,-16.21499273,-1.28573484,-14.13843341,-1.244208218,0.411813631,4.14E-05,0.011805653,6.69E-09,0.011722156,9.08E-08,0.276447364,7.24E-07,0.288168985,-0.924226801,6.095541821,1.103953229,5.58037781,-2.931369733,-3.223328262,-2.350381071,-1.149862515,4.793315111,0.572656235,1609.717339,0.737126992,0.045772484,6.434967275,-413663.393
0.5,0.473736842,293.15,-0.984283675,-14.21585361,-5.200536428,-18.32231803,-5.200777848,-14.31864133,-1.187849304,-20.1429211,-1.169926516,0.373706826,6.70E-07,0.005513606,1.10E-08,0.005512275,6.05E-07,0.304876256,1.79E-09,0.310389749,0.02230194,4.91394289,-0.446245458,6.817715388,-1.712836113,0.602058368,-1.862244206,-0.973886559,0.63644685,1.910411807,2336.793262,0.023394995,0.00034299,3.079608369,-431241.8194
0.5,0.473736842,297.3605263,-0.985691503,-14.25978425,-5.109446627,-18.43004594,-5.109657869,-14.53516571,-1.189575157,-19.63412159,-1.169926781,0.373181082,6.41E-07,0.006039424,9.91E-09,0.006038148,4.87E-07,0.304350538,2.97E-09,0.310389667,-0.06528221,5.347172167,-0.353359203,6.757246726,-1.852236787,0.367660868,-1.900404323,-0.985574454,1.023846802,1.850243646,2290.891429,0.030239075,0.000498365,3.650475298,-430738.4052
0.5,0.473736842,364.7289474,-1.002044506,-10.33976382,-4.410900696,-20.12475293,-4.416327612,-16.95787701,-1.209759153,-13.73380445,-1.170065481,0.367128078,3.23E-05,0.012144235,1.82E-09,0.012078508,4.32E-08,0.298269108,1.09E-06,0.310346619,-1.142076878,6.677946635,1.125037542,6.500568745,-3.008151504,-2.909235377,-2.42383117,-1.172534931,5.15048935,0.696124996,1564.562635,0.737126992,0.045772484,7.045824368,-423920.2525
0.5,0.473736842,368.9394737,-1.002709465,-10.03533283,-4.38950061,-20.19818495,-4.396703764,-17.00537835,-1.210612565,-13.47767249,-1.170115074,0.366884034,4.38E-05,0.012406924,1.69E-09,0.012317876,4.12E-08,0.29801467,1.40E-06,0.310331228,-1.184910307,6.63455064,1.215194458,6.492650741,-3.054638,-3.150949976,-2.452026804,-1.184586843,5.317382282,0.621736076,1517.209716,0.860660202,0.056624498,7.129810582,-423565.3991
0.5,0.473736842,373.15,-1.003344038,-9.733236275,-4.368935309,-20.26846785,-4.378483856,-17.04125594,-1.211440853,-13.23026524,-1.170181615,0.366651293,5.93E-05,0.012664717,1.58E-09,0.012544363,3.97E-08,0.29776793,1.80E-06,0.310310579,-1.225476621,6.588044643,1.304299392,6.483869016,-3.100060421,-3.399932719,-2.47990729,-1.196766437,5.477907171,0.547766862,1470.733462,1.000754793,0.069611275,7.210290695,-423217.0515
0.5,0.473736842,373.15,-1.003344038,-9.733236275,-4.368935309,-20.26846785,-4.378483856,-17.04125594,-1.211440853,-13.23026524,-1.170181615,0.366651293,5.93E-05,0.012664717,1.58E-09,0.012544363,3.97E-08,0.29776793,1.80E-06,0.310310579,-1.225476621,6.588044643,1.304299392,6.483869016,-3.100060421,-3.399932719,-2.47990729,-1.196766437,5.477907171,0.547766862,1470.733462,1.000754793,0.069611275,7.210290695,-423217.0515
0.5,0.473736842,378.15,-1.004059341,-9.377817592,-4.345278462,-20.3481342,-4.358594877,-17.06953413,-1.212398914,-12.94695093,-1.170290355,0.36638912,8.46E-05,0.012967897,1.46E-09,0.012796355,3.86E-08,0.297482787,2.38E-06,0.310276838,-1.270908649,6.529638866,1.408513971,6.472129317,-3.152710141,-3.704855869,-2.512644997,-1.211413359,5.660987389,0.460519739,1416.884184,1.190862853,0.088262805,7.302068973,-422810.8225
0.5,0.473736842,383.15,-1.004733519,-9.02615969,-4.322053812,-20.42398077,-4.340576119,-17.08337331,-1.213338472,-12.67413286,-1.170443312,0.366142192,0.000120223,0.013272596,1.35E-09,0.01302902,3.81E-08,0.297203416,3.13E-06,0.310229382,-1.313587744,6.46851559,1.510694915,6.458780592,-3.204004131,-4.019310032,-2.545019753,-1.226279717,5.836632813,0.373937279,1364.684046,1.409471097,0.111008101,7.390357925,-422411.1289
0.5,0.473736842,388.15,-1.005365736,-8.678256669,-4.298782932,-20.49629004,-4.324473806,-17.08429444,-1.214271086,-12.41097704,-1.170657673,0.365910784,0.000170248,0.013585083,1.25E-09,0.013240515,3.81E-08,0.296926369,4.07E-06,0.310162888,-1.353732346,6.405196099,1.610466501,6.44367156,-3.253915998,-4.342323085,-2.577067045,-1.241387109,6.005555371,0.288006397,1314.294123,1.659609634,0.13853855,7.475571891,-422015.7967
0.5,0.473736842,393.15,-1.005953634,-8.333932483,-4.274891626,-20.56532987,-4.310424084,-17.07431343,-1.21521128,-12.15674517,-1.170957165,0.365695729,0.000240226,0.013913557,1.17E-09,0.013427854,3.84E-08,0.296647332,5.25E-06,0.310070011,-1.391541555,6.339946483,1.707355835,6.426713523,-3.302332294,-4.672349448,-2.608817047,-1.256759158,6.168385581,0.202669072,1265.833376,1.94446878,0.171623482,7.557877639,-421621.8534
0.5,0.473736842,398.15,-1.006493084,-7.992822303,-4.249662264,-20.63139008,-4.298672922,-17.05614077,-1.216178177,-11.91078274,-1.171374669,0.365498507,0.000337879,0.014269052,1.10E-09,0.013586578,3.91E-08,0.296360643,6.72E-06,0.309940583,-1.427193097,6.272767704,1.800742134,6.407908841,-3.349032339,-5.007078606,-2.640296191,-1.272424032,6.325680887,0.117811574,1219.380682,2.267391036,0.211113241,7.637184943,-421225.1985
0.5,0.473736842,403.15,-1.006977902,-7.654319959,-4.222167619,-20.69484173,-4.289607191,-17.03346906,-1.217198043,-11.67250061,-1.171956135,0.36532135,0.000473992,0.014666818,1.03E-09,0.01371031,4.00E-08,0.296058549,8.53E-06,0.309760415,-1.460841061,6.203358744,1.889783047,6.38739719,-3.393654701,-5.34315835,-2.671530076,-1.288418511,6.477935654,0.033246975,1174.97554,2.631861581,0.257941715,7.713109929,-420820.1092
0.5,0.473736842,408.15,-1.007399527,-7.317475117,-4.191174297,-20.75623356,-4.283804655,-17.01140206,-1.218308428,-11.44134648,-1.172766722,0.365167354,0.000663836,0.015128509,9.68E-10,0.013790096,4.09E-08,0.295729993,1.07E-05,0.309509429,-1.492612461,6.131039967,1.973303626,6.365531343,-3.435641925,-5.675781301,-2.702548869,-1.304794815,6.625594028,-0.05131374,1132.615683,3.041497351,0.313128277,7.784898399,-420398.465
0.5,0.5,356.3078947,-1.135204785,-11.23191444,-4.422925309,-21.45031375,-4.425214486,-17.66377066,-1.13524305,-13.86920259,-1.098668047,0.321356306,1.32E-05,0.01199908,4.83E-10,0.011971643,2.13E-08,0.321344009,9.48E-07,0.333314748,-1.297529977,7.377783435,0.939529447,7.615083922,-2.980761164,-2.02638684,-2.441825018,-1.172324245,5.13763915,0.994824665,1616.081575,0.533721356,0.029320629,7.517528775,-435264.0874
0.5,0.5,360.5184211,-1.136176786,-10.91709637,-4.396575476,-21.55022085,-4.399628931,-17.72800444,-1.136229352,-13.5770628,-1.09868862,0.321044099,1.81E-05,0.012319456,4.37E-10,0.012281896,2.00E-08,0.321027223,1.27E-06,0.333307891,-1.358896056,7.351875498,1.028130893,7.611910041,-3.032936939,-2.277843546,-2.471628919,-1.184711655,5.334396427,0.918263482,1566.13443,0.628627169,0.036759286,7.621297701,-434891.8325
0.5,0.5,364.7289474,-1.13710171,-10.60356717,-4.371886401,-21.64503422,-4.375960072,-17.77792962,-1.137173875,-13.29609405,-1.098716588,0.320747295,2.48E-05,0.012627398,3.98E-10,0.012576063,1.90E-08,0.320724149,1.68E-06,0.333298569,-1.416972045,7.319763222,1.11652176,7.607768316,-3.083587524,-2.53733296,-2.500986416,-1.197163612,5.522720687,0.841819484,1516.81062,0.737126992,0.045772484,7.718637419,-434528.1854
0.5,0.5,368.9394737,-1.137982004,-10.29190204,-4.348610556,-21.73501065,-4.354042488,-17.81397837,-1.138080937,-13.02554971,-1.098754479,0.320465067,3.39E-05,0.012924758,3.64E-10,0.012854742,1.83E-08,0.320433364,2.20E-06,0.33328594,-1.471922123,7.282533848,1.204526607,7.602462612,-3.132899101,-2.804963615,-2.529936053,-1.209695787,5.70325772,0.76558036,1468.313543,0.860660202,0.056624498,7.810552233,-434172.7486
0.5,0.5,373.15,-1.138819798,-9.982502907,-4.326507071,-21.82040416,-4.333742574,-17.8366614,-1.138955165,-12.76472068,-1.098805637,0.320196696,4.62E-05,0.013213621,3.34E-10,0.013118359,1.79E-08,0.320153355,2.86E-06,0.33326889,-1.523915129,7.24108489,1.291963836,7.595817888,-3.181015525,-3.080728526,-2.558514118,-1.222323567,5.876611313,0.689617307,1420.81924,1.000754793,0.069611275,7.897858538,-433825.0199
0.5,0.5,373.15,-1.138819798,-9.982502907,-4.326507071,-21.82040416,-4.333742574,-17.8366614,-1.138955165,-12.76472068,-1.098805637,0.320196696,4.62E-05,0.013213621,3.34E-10,0.013118359,1.79E-08,0.320153355,2.86E-06,0.33326889,-1.523915129,7.24108489,1.291963836,7.595817888,-3.181015525,-3.080728526,-2.558514118,-1.222323567,5.876611313,0.689617307,1420.81924,1.000754793,0.069611275,7.897858538,-433825.0199
0.5,0.5,378.15,-1.139761789,-9.618382839,-4.301448079,-21.91619094,-4.311599323,-17.84707479,-1.139957628,-12.46668714,-1.098889812,0.319895215,6.65E-05,0.013548925,3.03E-10,0.013412082,1.77E-08,0.319832573,3.85E-06,0.333240838,-1.582049186,7.187379579,1.394793147,7.585972968,-3.23674331,-3.418565907,-2.592014338,-1.23746407,6.073909489,0.599843739,1365.926014,1.190862853,0.088262805,7.996437313,-433421.2099
0.5,0.5,388.15,-1.141479108,-8.901435329,-4.253529383,-22.09089365,-4.273363472,-17.81909575,-1.141884504,-11.90485308,-1.099177439,0.319346325,0.000136193,0.014213979,2.55E-10,0.013934835,1.83E-08,0.319216889,6.76E-06,0.333145003,-1.687614097,7.068673872,1.595777964,7.559078586,-3.343923807,-4.125615833,-2.657786089,-1.268314479,6.443836736,0.421889951,1261.766169,1.659609634,0.13853855,8.179836936,-432637.2959
0.5,0.5,393.15,-1.142253801,-8.548397129,-4.229657084,-22.17050125,-4.257273642,-17.78417114,-1.142833859,-11.63924402,-1.099414415,0.319099025,0.000193856,0.014557382,2.35E-10,0.014160857,1.89E-08,0.318913983,8.81E-06,0.333066065,-1.735552026,7.00473075,1.693033276,7.541702282,-3.395345734,-4.492537349,-2.690145482,-1.28407769,6.617937433,0.333707589,1212.760433,1.94446878,0.171623482,8.265493495,-432252.6148
0.5,0.5,398.15,-1.14296902,-8.198475627,-4.204993277,-22.24541639,-4.243353887,-17.73848388,-1.143796287,-11.38276454,-1.099747333,0.318870881,0.000275073,0.014920886,2.18E-10,0.014359351,1.98E-08,0.318607199,1.14E-05,0.3329552,-1.780562203,6.937967211,1.787334042,7.52160023,-3.445140117,-4.865859164,-2.722205929,-1.300107307,6.785649374,0.245970436,1165.906155,2.267391036,0.211113241,8.347228942,-431868.2141
0.5,0.5,403.15,-1.143619213,-7.850944028,-4.178683258,-22.31606647,-4.231863347,-17.68544236,-1.144796026,-11.13468231,-1.100214837,0.318663621,0.000389384,0.015318665,2.03E-10,0.0145253,2.09E-08,0.318288834,1.46E-05,0.332799578,-1.822836566,6.868165699,1.8778369,7.4988283,-3.493009296,-5.242589438,-2.754004631,-1.316443174,6.947526207,0.158531497,1121.22929,2.631861581,0.257941715,8.424738551,-431478.8945
0.5,0.5,408.15,-1.144195797,-7.504666917,-4.149589508,-22.38303836,-4.223225739,-17.6297246,-1.145867456,-10.89429207,-1.100872503,0.318479937,0.000550509,0.015770889,1.90E-10,0.014651307,2.21E-08,0.317947992,1.86E-05,0.332580779,-1.86253172,6.794695714,1.963372263,7.473626347,-3.538466689,-5.618414399,-2.785582263,-1.333139435,7.10406303,0.071145833,1078.714383,3.041497351,0.313128277,8.497313921,-431077.181
0.237368421,0.02595,301.5710526,-0.027802489,-16.1699319,-4.35954,-6.810032866,-8.669905286,-10.28043678,-5.117360194,-24.71976735,-4.915132446,0.972580443,9.49E-08,0.012784267,0.001102657,0.000171675,3.43E-05,0.005991819,1.84E-11,0.007334746,0.000374529,0.258574633,-1.152936783,0.017233178,-0.675423567,-1.62097179,-0.576402845,-0.464641608,-0.130702677,-0.002609779,528.753136,0.038765978,0.000714541,0.143573261,-288348.658
0.237368421,0.0509,383.15,-0.055069471,-10.81844745,-3.627960105,-6.659649407,-7.196046379,-11.73970464,-4.469588447,-20.69224256,-4.305131679,0.946419397,2.00E-05,0.02657033,0.001281596,0.000749543,7.97E-06,0.011452028,1.03E-09,0.013499108,-0.002656576,0.158698284,-0.294806962,0.17501601,-0.97007216,-2.503950217,-1.021716238,-0.688736797,0.379346229,-0.046124158,2678.187793,1.409471097,0.111008101,0.406323184,-284269.8603
0.184842105,0.07585,398.15,-0.081583626,-10.30073636,-3.029343568,-7.137822859,-7.440537315,-12.61152069,-4.298034993,-20.06327487,-4.200814893,0.921655633,3.36E-05,0.048347364,0.00079448,0.00058697,3.33E-06,0.013595248,1.93E-09,0.014983362,-0.006317202,-0.045326544,-0.21835044,0.603961506,-1.143556366,-2.698467228,-1.293601672,-0.809551783,0.866727352,-0.058110649,2998.547937,2.267391036,0.211113241,0.419305636,-283376.4764
0.237368421,0.07585,393.15,-0.082091145,-10.11688702,-3.200246025,-7.24465948,-7.111919859,-12.25612202,-4.047082426,-19.96868939,-3.962679922,0.921187993,4.04E-05,0.040752177,0.000713977,0.000815328,4.76E-06,0.01747328,2.13E-09,0.019012095,-0.006748475,0.098207102,-0.20037173,0.46464747,-1.166926096,-2.798026097,-1.27611744,-0.803419284,0.768422038,-0.059083455,2813.90109,1.94446878,0.171623482,0.517297149,-285898.8133
0.237368421,0.07585,403.15,-0.082200202,-9.403836988,-3.194345251,-7.314354135,-6.984512232,-12.50165044,-4.055850498,-19.57848642,-3.96752479,0.921087537,8.24E-05,0.040993357,0.000665911,0.000926115,3.72E-06,0.017320743,3.14E-09,0.018920207,-0.007294579,0.028707458,-0.141513002,0.446556232,-1.183271341,-2.919852021,-1.320872984,-0.82207934,0.830383993,-0.070159633,3183.089897,2.631861581,0.257941715,0.541853583,-285008.6712
0.237368421,0.07585,408.15,-0.082268983,-9.051471582,-3.190645992,-7.354225158,-6.924085986,-12.62454383,-4.061217192,-19.38891701,-3.97080224,0.921024185,0.000117218,0.041145283,0.000639883,0.000983802,3.29E-06,0.017228037,3.80E-09,0.018858298,-0.007565324,-0.006463984,-0.114290257,0.438145657,-1.192238291,-2.984894508,-1.343583381,-0.831847012,0.861941249,-0.075989874,3379.367271,3.041497351,0.313128277,0.554235675,-284553.3638
0.263631579,0.1008,297.3605263,-0.10993078,-17.16419419,-3.018740785,-8.087741085,-8.43480357,-10.49874411,-3.609893077,-24.43211332,-3.588696061,0.895896147,3.51E-08,0.048862708,0.000307283,0.000217176,2.76E-05,0.027054739,2.45E-11,0.02763434,-0.001249438,0.752035358,-1.11477808,0.975267484,-1.466312224,-2.047656264,-1.090020576,-0.747908334,0.211577437,0.101446897,734.9360679,0.030239075,0.000498365,0.192251267,-297912.039
0.263631579,0.1008,309.9921053,-0.110037193,-16.21808238,-3.018882956,-7.92792535,-8.241943548,-10.66259612,-3.611449879,-23.61788164,-3.586923509,0.895800817,9.05E-08,0.048855762,0.000360534,0.000263372,2.34E-05,0.027012653,5.53E-11,0.027683367,-0.003445637,0.765119533,-0.932097251,0.921084368,-1.374939109,-2.173928202,-1.119817576,-0.760337039,0.361627292,0.076808401,895.3218047,0.062250436,0.00141482,0.348773256,-296864.5437
0.263631579,0.12575,388.15,-0.140496831,-10.16102317,-2.778403679,-8.52258075,-7.160541328,-12.84763314,-3.397131185,-19.32937326,-3.368247174,0.868926418,3.86E-05,0.06213762,0.000198925,0.000776634,2.63E-06,0.033469149,4.03E-09,0.034449969,-0.0222739,0.262092052,-0.110728639,1.097160519,-1.416520773,-2.950458434,-1.59369513,-0.950189139,1.375130735,-0.068766366,2303.401333,1.659609634,0.13853855,0.771380706,-293212.8833
0.263631579,0.12575,398.15,-0.14063625,-9.38141263,-2.77507029,-8.620033307,-7.038793889,-13.12566417,-3.401536078,-18.89402053,-3.370173708,0.868805282,8.43E-05,0.062345094,0.000180454,0.000877184,1.99E-06,0.033322045,6.23E-09,0.034383664,-0.024147293,0.161024516,-0.042510856,1.078061886,-1.427735073,-3.074869092,-1.642423006,-0.97069606,1.474309097,-0.08971877,2495.067227,2.267391036,0.211113241,0.809469173,-292318.0924
0.263631579,0.12575,403.15,-0.140725131,-8.995350928,-2.772841429,-8.674715235,-6.980630151,-13.26517787,-3.404341279,-18.6816645,-3.371656152,0.868728066,0.000123985,0.062484208,0.000170852,0.000929717,1.73E-06,0.033228701,7.70E-09,0.03433273,-0.025083559,0.110435427,-0.010567887,1.069528099,-1.434328625,-3.140889024,-1.66710847,-0.981512024,1.524353524,-0.100467703,2592.26629,2.631861581,0.257941715,0.828901434,-291860.3636
