Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.943681126460433,0.2835146328434348,0.17865251656621695,0.2693197736516595,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.13138315
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.8369005126878619,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.5042348
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.6796127967536449,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.5552966
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.29835189040750265,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50428164
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.46301037538796663,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.9387940960004926,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.24638366978615522,0.012474045157432556,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.5042218
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.17955522425472736,0.009767474606633186,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50408536
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.37285047955811024,0.5010735550895333,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
0.943681126460433,0.2835146328434348,0.17865251656621695,0.7475274689495564,0.6752754459157586,0.30411235336214304,0.2878183852881193,0.26253138296306133,0.3351131360977888,0.8768940176814795,0.012474045157432556,0.009767474606633186,0.5479341968894005,0.4110531844198704,0.7782516907900572,0.7258650027215481,0.50427914
