Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.9161736136302352,0.6966997236013412,0.7658761907368898,0.239892840385437,0.6896882196888328,0.48894315119832754,0.4875050503760576,0.5838594501838088,0.3989504
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.772965282201767,0.11852123867720366,0.4844683315604925,0.21198756
0.4099465124309063,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.772965282201767,0.11852123867720366,0.4844683315604925,0.21042919
0.11409352999180555,0.05221682135015726,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.772965282201767,0.11852123867720366,0.4844683315604925,0.11266253
0.11409352999180555,0.4811209235340357,0.36154855880886316,0.9247586131095886,0.6084391064941883,0.772965282201767,0.11852123867720366,0.4844683315604925,0.34557825
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9297438142821193,0.6084391064941883,0.772965282201767,0.11852123867720366,0.4844683315604925,0.21187538
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.25445615965873003,0.772965282201767,0.11852123867720366,0.4844683315604925,0.21168572
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.6320964070037007,0.11852123867720366,0.4844683315604925,0.19313562
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.772965282201767,0.88647526409477,0.4844683315604925,0.21239221
0.11409352999180555,0.4811209235340357,0.9854466579854488,0.9247586131095886,0.6084391064941883,0.772965282201767,0.11852123867720366,0.43588573578745127,0.21226314
0.4099465124309063,0.05221682135015726,0.36154855880886316,0.9297438142821193,0.25445615965873003,0.6320964070037007,0.88647526409477,0.43588573578745127,0.22610912
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.38523856
0.8140790276229382,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.38513103
0.2057724604383111,0.9825691347941756,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.4060937
0.2057724604383111,0.9008144745603204,0.896431440487504,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.32099807
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8240895410999656,0.6856922199949622,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.38555542
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.5267537459731102,0.7371499398723245,0.6817481191828847,0.5204755458980799,0.38542467
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7956864554435015,0.6817481191828847,0.5204755458980799,0.3931965
0.2057724604383111,0.9008144745603204,0.5364428851753473,0.8324020458385348,0.6856922199949622,0.7371499398723245,0.844977805390954,0.5204755458980799,0.38538933
