CsPbI,FAPbI,MAPbI
7.029902189946424e-06,3.0663306824857406e-05,-0.05685110774356877
-1.224707035968331e-05,2.9020228733640796e-05,-0.05685110892324408
-1.2249654779798724e-05,3.065819231175271e-05,-0.056851105174670756
7.027954173524642e-06,2.9020810810208297e-05,-0.05685110242726902
-5.22058301910544e-06,1.5680228049569367e-05,0.2014344685633355
-9.939128843367007e-06,1.5685373606744157e-05,0.20143447319666533
-5.216275652253355e-06,3.325400563589098e-05,0.20143447384859106
-5.2184875433125555e-06,1.56866076090334e-05,-0.2521484972986703
-9.941589087236746e-06,3.3255922607916544e-05,-0.2521484987111761
1.2017864113034182e-05,3.373442062487575e-05,-0.25214849551363544
1.2017864113034182e-05,3.373442062487575e-05,-0.25214849551363544
1.2018027094468087e-05,1.8339216088514299e-06,-0.25214849856371685
1.2014604483856495e-05,3.3728599858839914e-05,0.2014344709537303
1.2018523799756098e-05,1.8336732561519131e-06,0.20143447347606225
1.2017181143131328e-05,-5.532542709270338e-05,-0.1289124092785641
1.2017181143131328e-05,-5.532542709270338e-05,-0.1289124092785641
1.2019501688553813e-05,2.380175671222451e-05,-0.1289124136169751
1.201640504105983e-05,-5.5325458136828987e-05,0.08682487475840997
1.2024592918602472e-05,2.3813693163211858e-05,0.0868248823874941
-4.302485225038399e-06,2.9484687062597548e-05,0.36461696537832405
-1.2826213302841172e-05,2.9484958698533514e-05,0.36461696537056304
-4.300801083545469e-06,-3.79317672924151e-05,0.3646169672952966
-4.296780874379902e-06,2.9486619557095306e-05,-0.29724844054629423
-1.282018298903731e-05,-3.7929407941922344e-05,-0.2972484374341244
-1.2031849473709277e-05,6.379722617577688e-06,-0.28734411897603435
1.2017957245313848e-05,6.378263545547824e-06,-0.28734411684951444
-1.2031616643037868e-05,-5.53225632757004e-05,-0.2873441226314754
-1.2038399775829434e-05,6.375640320299691e-06,-0.15533831250698626
1.2017181143048061e-05,-5.532542709260624e-05,-0.15533830735366788
1.2010708451193342e-05,3.337839152685318e-05,0.11977348148357102
-7.438768322293177e-06,3.3389645007861346e-05,0.11977348859266672
1.2022326700514285e-05,3.2043713144983e-05,0.11977349324151851
1.2010708451248853e-05,3.337839152661726e-05,0.3376126033021137
-7.450976409029142e-06,3.2031140290128546e-05,0.33761261021718386
9.857335438373527e-06,-5.5316827880874664e-05,0.24894879796386998
-1.0989218329399142e-05,-5.532617991166333e-05,0.24894879224399716
9.851064532995224e-06,3.338644746694874e-05,0.24894879267085332
9.857397526485956e-06,-5.531741771849785e-05,0.21744529993738976
-1.0994868353153553e-05,3.337669186301295e-05,0.21744528817944228
-1.3415383485509969e-05,3.203569600984668e-05,-0.22431455995732305
1.2016909507361895e-05,3.20314972972191e-05,-0.2243145666706066
-1.3422484820113656e-05,6.376734624391478e-06,-0.2243145536941788
-1.341549213976223e-05,3.2036425545778346e-05,-0.24340500442776833
1.2021123742045337e-05,6.384549972870968e-06,-0.24340499778433394
-9.530767177478444e-06,-3.7926443231676814e-05,-0.010386301724550693
-1.3897536943204003e-05,-3.793369202574181e-05,-0.010386308647381891
-9.528547525328862e-06,-5.532207433136139e-05,-0.01038631286937757
-9.530767177537425e-06,-3.792644323167768e-05,-0.04158581659042588
-1.3888968775577215e-05,-5.5322974609861575e-05,-0.04158581755279267
1.2019718997058337e-05,2.3801228962755383e-05,-0.31189086455851783
0.0,2.4203571956538106e-05,-0.3118904528557323
1.2018353057363651e-05,2.948994127421889e-05,-0.3118908596613135
1.2024592918713495e-05,2.3813693163121652e-05,0.4356773976081362
8.108637602477486e-07,2.949206003327598e-05,0.4356773897384604
1.2023250261838925e-05,1.7855355205625978e-05,0.054015504887017146
1.2023250261838925e-05,1.7855355205625978e-05,0.054015504887017146
1.2016405041094524e-05,-5.532545813680123e-05,0.05401549804179614
1.2023374438063783e-05,1.785492058847815e-05,0.2796016215113924
1.2016342952725356e-05,-5.532579962166939e-05,0.27960161475930373
-1.0986121681877403e-05,3.383719983193756e-05,-0.3046685638915126
