P3HT content (%),D1 content (%),D2 content (%),D6 content (%),D8 content (%)
0.11746365044008215,-0.057120765059343825,0.052183935671374006,-0.021035981851968085,-0.02079584928453973
0.11746364972454366,0.025359068043014486,0.05027469663972231,-0.02103597824350892,-0.020795837870710376
0.1174636574966523,0.02535907075660015,0.05218394106001752,-0.012162502407417924,-0.020795849954343613
0.11746365086679966,0.02535906440947053,0.05218393538920544,-0.021035984981461364,-0.031525601143394484
0.11940414828811002,-0.05712077050647212,0.05027470417262518,-0.01216250139169417,-0.03152559546301969
0.07969137557707395,-0.06983085627656523,0.036400763192241795,0.00721260607062417,0.021455743142619842
0.11272663008490963,-0.06983086144041627,0.0364007625824472,0.00721260552180901,0.021455743475235073
0.07969135919328052,0.0922673583429839,0.03640076379954168,0.007212606590612597,0.021455742908680457
0.07969137516158217,-0.0698308538170144,-0.06190359973420748,0.007212605743136778,0.02145574324753225
0.07969137570679388,-0.06983085610388247,0.03640076338294116,-0.0052873826901694565,0.02145574333124037
0.07969137268124288,-0.0698308627227172,0.03640075744180989,0.007212600368352279,0.03030326879150895
0.11272662364388543,0.09226736023577232,-0.061903611595750814,-0.005287382804713803,0.030303275346384516
-0.10130430466517634,-0.024334576094268038,-0.06411080289371535,-0.010771523293251817,-0.03669244990035499
-0.10127598420450734,-0.02433457751896985,-0.0641108006263884,-0.010771520269225232,-0.0366924471202462
-0.10130430832366635,-0.07980573237152946,-0.06411079883068205,-0.01077152089883815,-0.03669244848923496
-0.10130430442846512,-0.02433457124252097,-0.055171346229534374,-0.0107715221238322,-0.03669245290248436
-0.10130430238759369,-0.024334576331394978,-0.0641108035563126,-0.011668007039060235,-0.03669245119214928
-0.10130430372498403,-0.024334576185182873,-0.06411080319251473,-0.010771524406958416,-0.032389694338919396
-0.10127598373260947,-0.07980573063874295,-0.05517134462577473,-0.011668004813864541,-0.03238969418771808
-0.09911258238384364,-0.08144011761330719,-0.05383332277817236,-0.007781370612099686,0.03370093005595711
-0.08728644384287426,-0.08144012079657326,-0.053833324204814396,-0.007781373761411359,0.033700927041770364
-0.09911258589404284,-0.01877403266581021,-0.0538333209582128,-0.007781368032668823,0.033700932561935515
