,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,H_ads [kJ/mol]
1583,4356.69,0.771023,7.87692,9.39327,0.522789,888.318,-2686.921875
1584,1063.08,0.453948,10.91023,11.90515,0.975917,590.113,-2829.980224609375
1585,1088.69,0.362121,4.16339,5.46662,1.28676,78.8293,-2907.220703125
1586,3218.06,0.753447,7.92971,9.53199,0.801344,932.848,-3380.52783203125
1587,860.724,0.380447,3.48902,4.88632,1.22631,36.9041,-3078.041015625
1588,2178.94,0.718221,4.2949,7.75865,0.975516,779.845,-3373.72265625
1589,4221.4,0.747378,7.8994,9.25561,0.584711,621.239,-2887.658935546875
1590,989.25,0.447262,11.05873,11.39484,1.02682,958.869,-2998.29150390625
1591,5065.07,0.852297,12.50518,16.20232,0.32886,4422.35,-2332.1943359375
1592,923.293,0.362657,4.18627,4.85142,1.10587,24.5226,-3472.13916015625
1593,4270.56,0.795717,9.46592,15.21064,0.437528,3739.05,-2373.0751953125
1594,1917.85,0.542158,6.27683,7.63863,0.986843,241.82,-2983.3759765625
1595,1194.52,0.46432,4.23895,6.9502,1.06293,110.336,-3362.773681640625
1596,2101.83,0.62562,5.90068,6.74913,0.879864,149.342,-3633.919921875
1597,201.9,0.150078,3.57279,4.47443,1.94129,9.86572,-3658.66796875
1598,4011.68,0.837181,12.97373,20.38042,0.420607,9287.64,-2177.701416015625
1599,4367.26,0.866445,15.07921,20.51629,0.368143,6259.36,-2222.92822265625
1600,3809.86,0.721849,6.76427,8.14064,0.628703,1030.03,-3286.713623046875
1601,1575.11,0.594217,4.49018,8.45152,1.16522,457.63,-3159.207275390625
1602,249.416,0.105859,3.56324,5.42511,1.22449,27.691,-2692.599853515625
1603,3639.52,0.814094,11.51022,17.42762,0.512252,5258.35,-2328.445556640625
1604,1657.48,0.579579,12.90884,13.34066,0.773574,646.578,-2811.17626953125
1605,1469.26,0.60406,7.11543,7.25705,1.10738,222.599,-3425.2900390625
1606,3612.95,0.751122,7.21223,8.75253,0.680264,1132.15,-2920.580322265625
1607,786.312,0.36079,4.70653,5.59715,1.22207,79.5153,-3623.81640625
1608,3532.99,0.673948,8.00111,10.96181,0.60138,706.529,-2723.90625
1609,1212.77,0.490217,7.75608,8.40604,1.10121,226.405,-3209.013671875
1610,2244.42,0.590676,7.34963,8.5914,0.778277,1579.31,-3148.88916015625
1611,1354.82,0.493816,5.78471,7.32224,1.08867,103.094,-3304.806396484375
1612,3187.25,0.64561,8.54113,8.78089,0.675437,670.069,-3166.59326171875
1613,3477.89,0.676166,7.70847,9.86857,0.59873,664.162,-2841.435546875
1614,1930.57,0.524962,4.14072,5.68732,0.960339,313.805,-3306.56689453125
1615,2999.41,0.737608,6.44633,14.8363,0.666268,2586.33,-2629.74658203125
1616,5417.38,0.809542,9.83186,13.07446,0.421189,1807.18,-2533.12646484375
1617,770.396,0.346027,7.65756,8.0902,1.28546,100.539,-3223.62548828125
1618,4527.62,0.83689,14.52062,18.35456,0.404096,4674.0,-2237.92138671875
1619,595.768,0.26813,4.18262,5.84276,1.28306,55.717,-2921.587890625
1620,651.908,0.355544,4.06858,5.06075,1.30785,22.3053,-3586.114990234375
1621,1936.15,0.57349,8.245,8.8982,0.886081,284.641,-3197.1162109375
1622,2846.92,0.754241,6.60044,15.23901,0.728452,3832.15,-2757.984130859375
1623,1427.04,0.453131,4.56473,5.72858,0.957227,135.37,-3658.12158203125
1624,2388.23,0.686773,6.17834,8.65019,0.996991,680.885,-2939.668212890625
1625,2530.13,0.571505,6.95309,8.53146,0.78898,387.447,-3039.78125
1626,4680.8,0.832221,14.29134,16.92815,0.403837,4407.97,-2473.903076171875
1627,5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,-2422.53173828125
1628,5727.75,0.913469,15.34369,22.07579,0.234732,11516.8,-1958.844970703125
1629,1441.34,0.488657,4.46114,6.5177,1.1464,151.966,-3432.042724609375
1630,2309.43,0.607335,4.94211,8.67125,0.830243,1159.3,-3170.027099609375
1631,1210.23,0.540617,4.13785,8.44413,1.27202,358.875,-3093.03466796875
1632,1469.2,0.47359,3.908,5.72994,1.10736,80.9689,-3170.205810546875
1633,71.3469,0.108219,3.4065,4.3446,1.99152,1.29387,-4201.22900390625
1634,4502.34,0.81812,10.25352,13.65,0.450753,1647.51,-2384.18212890625
1635,1570.22,0.604066,5.2282,6.59765,1.35035,382.985,-3037.81640625
1636,2793.27,0.596994,5.66853,8.22093,0.793183,475.218,-2933.93603515625
1637,800.879,0.292361,3.85376,4.77427,1.2469,63.0217,-3223.0888671875
1638,797.518,0.293831,6.16017,6.87335,1.26307,62.7087,-3192.86328125
1639,2037.25,0.573749,3.86389,11.17442,0.873067,635.974,-2773.947509765625
1640,299.548,0.161224,3.54218,4.65299,1.32417,9.30609,-3999.1376953125
1641,1875.56,0.592224,5.08056,8.42638,0.906578,1395.15,-3296.40478515625
1642,1233.85,0.452422,6.1328,6.91666,1.03317,110.45,-3502.567138671875
1643,396.309,0.238107,3.53127,4.19283,1.35684,6.42325,-3105.413818359375
1644,1516.1,0.503633,4.7236,5.99084,0.965504,198.43,-3620.546875
1645,1441.61,0.43497,4.76603,6.3585,1.11109,223.631,-3070.281005859375
1646,1818.59,0.606894,7.36354,7.7975,0.892276,183.884,-3547.243408203125
1647,2528.48,0.579026,7.52507,7.85946,0.822546,245.771,-2943.005615234375
1648,188.148,0.175007,3.83003,4.54246,2.21295,3.90481,-4103.8798828125
1649,2795.95,0.760936,11.88155,12.37897,0.650993,877.991,-2739.382568359375
1650,1189.29,0.475047,5.51095,6.80196,1.10257,15.4683,-3212.224609375
1651,1799.39,0.687476,11.66917,12.05763,0.947296,790.289,-2715.457275390625
1652,5318.71,0.898589,12.47801,18.8978,0.259233,7500.57,-2025.6309814453125
1653,2002.53,0.71368,11.11872,12.09189,0.948346,1506.34,-2525.275390625
1654,1645.26,0.546883,11.66584,11.86514,0.839656,293.32,-3009.618896484375
1655,629.653,0.395562,3.57251,4.62879,1.23368,9.43477,-4604.3359375
1656,2665.66,0.737641,12.27474,13.01488,0.627933,724.332,-2909.442138671875
1657,1082.34,0.428202,4.77751,6.21561,1.13204,106.556,-3155.343017578125
1658,1917.81,0.483036,4.58573,8.51772,0.94926,408.086,-2985.398681640625
1659,1330.09,0.680184,9.70864,10.74241,1.20374,400.278,-3338.8134765625
1660,1908.98,0.690704,20.22581,20.57871,0.632187,1323.55,-2240.35693359375
1661,1314.64,0.449595,4.88835,7.29186,1.081,450.483,-3306.34130859375
1662,987.033,0.320541,5.6641,6.30207,1.19715,67.6678,-3269.14501953125
1663,2943.14,0.66265,5.03955,7.74473,0.795948,913.31,-2961.82275390625
1664,5361.73,0.904578,13.96256,24.7303,0.266769,10848.7,-1999.0565185546875
1665,2352.07,0.60295,6.81691,8.71267,0.962006,712.38,-2890.76123046875
1666,669.768,0.320096,4.14496,5.8685,1.56611,72.5138,-3343.13427734375
1667,2257.11,0.716028,21.58651,21.9185,0.531455,1305.91,-2114.220703125
1668,949.978,0.394501,6.79542,7.46745,1.45536,146.289,-3512.581298828125
1669,3834.94,0.748206,7.44532,11.54395,0.598233,1755.27,-2581.29931640625
1670,1388.73,0.540841,3.91971,8.59081,1.21197,245.642,-3028.142578125
1671,2803.14,0.75588,12.76864,13.52284,0.581259,730.029,-2979.21484375
1672,2331.31,0.66103,11.82551,12.49784,0.71503,674.952,-2790.586181640625
1673,2952.24,0.65291,6.16105,8.65285,0.71854,702.75,-2932.487060546875
1674,1066.05,0.371232,6.66565,7.25257,1.11456,102.316,-3047.287109375
1675,1758.6,0.590473,7.57982,9.34225,0.894338,354.121,-3030.312255859375
1676,585.064,0.249789,5.23929,7.00279,1.41104,220.507,-3092.10400390625
1677,819.034,0.3976,3.57746,4.47011,1.34919,13.1686,-3547.57958984375
1678,4832.81,0.812368,8.35748,10.12905,0.484024,1845.69,-2734.39990234375
1679,970.41,0.392968,3.85661,4.55686,1.17082,30.1633,-3192.242431640625
1680,4383.15,0.805709,11.58582,15.00549,0.44331,3625.56,-2290.229736328125
1681,2733.2,0.531798,6.02374,8.62664,0.740346,541.79,-2799.819091796875
1682,1783.81,0.592447,7.2857,8.60956,0.953722,207.631,-3288.405029296875
1683,5295.65,0.818471,9.70632,11.20735,0.406052,3107.14,-2493.396728515625
1684,4547.25,0.804554,9.50763,10.22665,0.53133,999.857,-3098.2236328125
1685,409.625,0.286468,4.89184,7.036,1.96918,109.725,-3956.59130859375
1686,889.027,0.389661,6.25939,7.28586,1.17861,251.29,-3566.703125
1687,3793.9,0.74793,6.9778,12.99824,0.57134,1583.59,-2814.770263671875
1688,1765.51,0.486869,4.43155,6.6634,0.901108,221.115,-3280.4091796875
1689,361.101,0.216895,3.37577,4.22063,1.42288,10.1329,-3025.49169921875
1690,4172.24,0.83425,11.31671,15.0264,0.471682,4067.31,-2504.9638671875
1691,2064.98,0.741566,9.52567,15.44652,0.935609,3584.51,-2444.424072265625
1692,2754.32,0.5432,4.94806,8.49357,0.770035,256.459,-3236.942138671875
1693,697.826,0.304839,4.06121,5.93789,1.35331,56.0533,-3486.60888671875
1694,638.399,0.414519,3.63515,5.75927,1.65836,52.1016,-3465.158935546875
1695,1031.37,0.416008,4.79665,6.87977,1.10661,247.924,-3422.95849609375
1696,3868.34,0.800103,9.10724,10.48436,0.534665,1450.12,-2794.92138671875
1697,2014.35,0.495097,7.34321,7.85095,0.764776,212.995,-2948.005126953125
1698,3928.57,0.8103,8.72703,15.31109,0.535365,4546.67,-2515.482421875
1699,1036.53,0.452079,4.38675,6.17136,1.15752,59.3863,-3454.489990234375
1700,844.585,0.351967,4.44919,5.50343,1.21836,71.2903,-3365.961181640625
1701,301.9,0.203307,3.83198,4.78583,1.92923,14.5408,-3296.870361328125
1702,5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,-2508.421142578125
1703,5167.11,0.77792,7.50385,11.42752,0.447947,2754.44,-2542.519775390625
1704,1631.97,0.425583,4.50645,7.30836,0.969856,257.047,-3004.2763671875
1705,2663.41,0.557832,6.34154,8.23139,0.72414,315.513,-3100.52392578125
1706,4559.85,0.862844,14.13252,20.41456,0.380048,6221.41,-2129.71142578125
1707,1246.39,0.416702,5.43126,6.87973,1.06414,421.68,-3024.394287109375
1708,1178.43,0.444596,4.04823,5.4952,1.1513,99.0048,-3445.6982421875
1709,423.433,0.303309,4.0294,5.47363,1.4212,64.1475,-3529.9853515625
1710,3168.57,0.80097,8.04733,16.20133,0.667226,4932.38,-2684.61865234375
1711,4659.65,0.809329,9.23751,16.04657,0.432215,3666.45,-2502.7998046875
1712,281.684,0.176675,4.76761,5.44627,1.74896,36.5645,-3030.1298828125
1713,2043.92,0.663648,4.3686,14.26204,0.80592,1139.3,-3249.25830078125
1714,2957.21,0.717378,5.86051,7.77048,0.788055,697.762,-3233.15966796875
1715,1997.56,0.643482,4.9093,6.84288,1.04733,505.676,-3258.065673828125
1716,4069.46,0.732161,6.02552,7.92006,0.669737,865.229,-3086.805419921875
1717,1618.32,0.512183,5.92742,6.44775,0.956752,94.4239,-3448.477783203125
1718,5071.92,0.818942,12.02086,13.41397,0.380268,2279.75,-2443.919921875
1719,449.677,0.441656,3.71905,4.39592,1.74826,13.7028,-3725.73486328125
1720,1517.06,0.599736,4.5044,7.23245,1.14654,107.548,-3411.4140625
1721,2145.26,0.612791,5.11384,7.22366,1.01398,173.157,-3158.6904296875
1722,226.661,0.147042,3.62089,4.27492,1.51345,6.20508,-3790.708984375
1723,4704.81,0.839383,12.81022,15.88474,0.363793,2895.73,-2297.61572265625
1724,4523.35,0.836063,11.04288,13.28914,0.436471,2179.48,-2584.242431640625
1725,1727.49,0.635937,5.0844,11.42466,1.20516,1483.44,-2917.5341796875
1726,1069.27,0.62453,22.11595,22.2155,0.993231,1299.6,-2071.216552734375
1727,1871.87,0.655847,8.05498,10.22753,1.21906,1506.46,-2579.21240234375
1728,5323.34,0.821048,7.34149,10.78885,0.453672,941.131,-2650.785888671875
1729,2939.78,0.650687,5.93357,7.37334,0.738292,728.121,-3267.523681640625
1730,4387.95,0.805774,7.91536,9.82242,0.543703,1172.68,-2767.547119140625
1731,658.367,0.288838,3.84824,5.25027,1.17942,66.4487,-3562.318359375
1732,968.848,0.386572,6.98971,8.39449,1.39812,179.08,-2788.439453125
1733,589.946,0.272245,5.90443,8.25894,1.36249,259.755,-3010.57666015625
1734,1316.78,0.476728,9.21555,9.4422,0.960502,170.899,-3267.846923828125
1735,843.824,0.365388,3.85089,5.00122,1.24773,53.9719,-3559.677734375
1736,817.411,0.491636,3.43466,8.95613,1.01398,486.005,-3214.742919921875
1737,2814.74,0.660606,6.23739,9.31582,0.771116,1154.02,-2774.601318359375
1738,1978.55,0.514688,5.28839,7.19166,0.908059,148.234,-3320.3466796875
1739,745.962,0.320812,8.55679,9.14787,1.18966,119.965,-2975.553466796875
1740,614.556,0.389115,3.40206,4.41505,1.44146,29.8235,-4339.62939453125
1741,2981.0,0.710557,7.40682,8.04402,0.717449,476.826,-3185.252685546875
1742,577.535,0.241481,3.35523,4.18823,1.14224,8.93742,-3370.497802734375
1743,4312.44,0.886534,14.20116,24.85992,0.312714,10858.4,-1861.5706787109375
1744,308.207,0.320278,3.58229,4.23645,2.02807,9.23176,-3115.51171875
1745,4333.46,0.774353,8.7629,9.3242,0.566197,915.188,-3103.1064453125
1746,1896.5,0.51438,5.26799,7.40549,0.980776,357.573,-3039.229736328125
1747,4818.35,0.836982,12.187,13.84359,0.36694,2774.13,-2468.951416015625
1748,4921.31,0.869286,13.9897,17.64932,0.330352,3015.26,-2216.336181640625
1749,2372.49,0.712592,9.3345,9.49716,0.727515,418.023,-2984.887451171875
1750,2591.94,0.705663,6.58754,8.95486,0.835845,1312.03,-2903.0966796875
1751,5454.47,0.890804,11.74623,12.9241,0.333289,12048.1,-2345.107666015625
1752,543.452,0.293627,4.40506,5.08117,1.38704,70.5683,-3275.161376953125
1753,3183.22,0.732732,9.71828,11.08855,0.63523,1575.0,-2576.859375
1754,1001.17,0.417439,5.82728,6.38816,1.19002,59.0067,-2952.635009765625
1755,2513.88,0.588787,5.88574,7.36183,0.785905,779.216,-3140.8427734375
1756,3234.91,0.800008,7.9041,16.25861,0.650093,4953.13,-2655.322021484375
1757,671.121,0.314609,3.63536,5.49852,1.2832,106.77,-3570.926025390625
1758,880.259,0.578366,3.89518,10.07099,1.00913,374.704,-3209.04150390625
1759,570.165,0.287892,8.321,8.475,1.35093,104.34,-3250.078125
1760,1173.73,0.527125,4.98167,5.60407,1.26025,43.7971,-3866.25146484375
1761,612.476,0.352883,3.45718,4.9291,1.27868,16.648,-3759.135009765625
1762,200.874,0.168554,3.40922,4.02627,1.58186,8.17606,-3579.76806640625
1763,5589.3,0.828619,10.758,14.85992,0.358395,2457.94,-2393.2080078125
1764,3429.69,0.763885,10.84662,11.26271,0.556079,1426.26,-2963.89013671875
1765,2386.05,0.701075,9.43705,9.79349,0.728576,664.592,-3145.6611328125
1766,1328.64,0.515714,5.34318,5.93867,1.3366,152.919,-3090.26416015625
1767,1285.73,0.524641,5.90037,8.62459,1.33184,1330.91,-3054.230224609375
1768,1858.94,0.544486,4.66449,7.78268,1.07237,251.323,-3379.3935546875
1769,4856.34,0.817091,9.68971,10.70795,0.455147,3308.05,-2779.722900390625
1770,4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,-2611.962158203125
1771,1275.1,0.465242,5.14768,5.74047,1.04239,61.979,-3587.522705078125
1772,4318.88,0.823095,11.22358,13.77765,0.56256,4063.98,-2667.703857421875
1773,3101.01,0.862446,26.91368,27.62361,0.34212,5118.76,-1729.2923583984375
1774,3359.79,0.730307,7.44326,14.98593,0.586937,2045.37,-2533.94921875
1775,225.736,0.16095,3.32691,4.23133,1.90963,7.34168,-3551.0283203125
1776,2819.06,0.798356,13.68076,14.05788,0.571943,818.428,-2962.793701171875
1777,169.61,0.149016,3.4521,4.88579,1.59882,10.6311,-4036.419189453125
1778,3393.41,0.755266,6.22409,12.69279,0.675625,5786.83,-2822.56689453125
1779,638.726,0.349405,3.83433,6.32172,1.93178,95.2963,-2987.839111328125
1780,1413.67,0.483195,6.03402,7.35559,0.990731,166.473,-3090.01123046875
1781,193.499,0.11677,4.60395,5.13856,1.95833,58.6782,-2542.4560546875
1782,1434.29,0.47496,3.31425,5.80811,1.10953,125.136,-3123.81982421875
1783,290.611,0.210961,4.16633,4.36317,1.30994,14.1027,-2961.960205078125
1784,906.125,0.402454,4.86978,5.9604,1.21911,51.1669,-3454.736083984375
1785,5036.33,0.799153,9.02706,11.24392,0.431597,2432.11,-2551.61279296875
1786,790.933,0.361813,3.86195,5.21869,1.44228,37.9113,-3465.899169921875
1787,841.443,0.386559,4.19421,5.2094,1.57993,79.9854,-3245.22705078125
1788,1878.94,0.658126,17.4355,17.7351,0.686941,837.631,-2455.23779296875
1789,3463.48,0.879862,15.81432,16.65197,0.452946,9252.29,-2047.649658203125
1790,1837.82,0.659719,8.98174,9.53302,0.989374,363.357,-3139.528076171875
1791,1314.41,0.349988,5.58672,6.45225,0.999999,463.091,-2887.27197265625
1792,2453.66,0.626449,8.88056,9.73501,0.698602,775.766,-3026.995849609375
1793,587.323,0.355798,5.48966,6.45131,1.48486,60.5185,-3615.869384765625
1794,332.444,0.191482,3.49477,5.53786,1.35159,42.8101,-3266.463623046875
1795,1005.56,0.467192,4.92238,6.62726,1.22632,64.7415,-3244.18017578125
1796,2982.28,0.847388,25.19529,25.85042,0.371645,3742.69,-1897.42333984375
1797,80.4356,0.112078,3.68096,4.25695,2.60945,5.12391,-3261.17578125
1798,2192.06,0.623899,6.12496,10.11213,0.921148,1044.75,-3011.25830078125
1799,5343.95,0.855314,10.67229,15.37563,0.348568,2404.65,-2225.32763671875
1800,949.316,0.463024,4.01067,7.34023,1.13764,270.192,-3624.3466796875
1801,4097.8,0.760421,8.13066,9.89283,0.523332,1092.97,-2776.250244140625
1802,2189.92,0.685639,6.46016,7.06053,0.838717,211.06,-3894.4326171875
1803,2697.45,0.664159,5.9591,9.04346,0.799337,1155.44,-3194.66259765625
1804,2035.43,0.587922,4.59439,5.94382,0.870209,229.184,-3405.837646484375
1805,2880.51,0.68047,6.65262,7.99099,0.75025,377.526,-3215.901123046875
1806,1016.77,0.430875,4.17164,5.22795,1.16641,25.8903,-4210.73974609375
1807,602.275,0.38591,4.03224,5.55502,1.24048,178.704,-3455.19140625
1808,1237.75,0.532049,19.43771,19.71512,0.734802,952.924,-2302.656982421875
1809,3240.56,0.673931,7.29389,10.45413,0.639609,885.89,-2704.174560546875
1810,2891.29,0.646262,6.24388,8.11006,0.755566,335.518,-3130.00341796875
1811,2297.08,0.585572,6.52224,8.23557,0.856215,422.795,-2881.4619140625
1812,642.678,0.348261,5.97494,7.57594,1.76868,194.544,-3053.280029296875
1813,449.792,0.220984,3.96039,5.3955,1.51911,25.3787,-3109.867431640625
1814,4741.45,0.85355,14.5838,19.37455,0.358974,4948.59,-2320.7265625
1815,1443.71,0.440952,3.66757,4.75854,1.12288,103.105,-3171.424560546875
1816,168.878,0.108672,3.81323,4.09149,1.33824,4.90577,-3330.1962890625
1817,695.383,0.371732,3.83835,6.68655,1.63835,416.831,-3319.0927734375
1818,1176.74,0.464293,4.98557,6.38893,1.04777,290.128,-3471.712158203125
1819,1705.38,0.600577,8.43163,9.02587,0.993154,304.553,-3283.93505859375
1820,2285.62,0.70017,20.42765,20.69997,0.549792,1471.53,-2054.256591796875
1821,3214.97,0.687348,11.35142,13.00369,0.582272,1430.98,-2536.3798828125
1822,3289.77,0.812321,8.08638,16.28,0.636205,5174.7,-2699.051513671875
1823,919.371,0.420526,9.32475,9.63019,1.23692,149.424,-3011.81494140625
1824,2754.62,0.612723,5.79661,7.92061,0.753947,427.982,-3183.63671875
1825,998.876,0.310821,4.04197,5.47172,1.12899,83.4604,-3263.6767578125
1826,846.812,0.390999,4.37798,5.48916,1.17294,31.9355,-3601.959228515625
1827,3619.21,0.663244,5.72182,7.59982,0.718822,557.885,-2822.08740234375
1828,1185.65,0.473514,7.21176,7.70692,1.09732,160.296,-3590.168212890625
1829,1983.96,0.560424,5.52275,7.06224,0.994382,216.407,-2962.687255859375
1830,1586.96,0.558956,3.36892,11.70178,0.920606,697.947,-3027.78076171875
1831,773.185,0.297071,3.49185,4.57591,0.97327,37.8577,-3282.224853515625
1832,1098.64,0.517991,11.18481,11.70097,1.15203,351.793,-2694.82470703125
1833,2789.07,0.70199,6.21925,10.72646,0.740849,1623.24,-3093.68212890625
1834,912.778,0.442038,3.80457,4.61493,1.16239,54.8319,-3592.692138671875
1835,3440.58,0.717302,7.45738,11.76172,0.644377,1383.64,-2778.5732421875
1836,2140.06,0.645162,7.00513,7.91659,0.838332,263.634,-3439.37353515625
1837,1333.47,0.701627,10.98813,11.78424,1.16464,411.581,-3371.138916015625
1838,2829.23,0.796144,20.53393,21.51023,0.461822,3124.83,-2017.0394287109375
1839,1695.58,0.456192,3.8912,5.8832,0.904707,162.5,-2915.64599609375
1840,784.145,0.31623,3.96008,5.05871,1.25362,54.3458,-3569.9365234375
1841,1678.36,0.504389,4.69708,6.60353,1.129,234.016,-2946.097412109375
1842,125.165,0.0664856,4.24566,6.54179,1.89633,50.9928,-2628.915283203125
1843,2798.47,0.648174,9.91797,12.17882,0.661055,1285.51,-2487.54541015625
1844,410.789,0.192115,6.22674,7.47299,1.51097,190.492,-3219.225341796875
1845,74.0758,0.164676,3.58227,3.87409,1.567,1.40423,-3861.985595703125
1846,2672.67,0.622353,4.32036,6.22551,0.861242,334.425,-3475.35107421875
1847,2957.82,0.636765,5.50836,7.69038,0.7216,752.906,-3222.621826171875
1848,1530.07,0.50496,4.24225,5.74457,1.08327,106.16,-3156.07568359375
1849,2167.82,0.723407,9.83069,11.42198,0.764034,612.938,-3062.574951171875
1850,5566.55,0.882265,12.47429,15.48273,0.289122,4792.67,-2226.681884765625
1851,3159.69,0.78269,6.12537,12.97319,0.691861,2921.99,-2932.486328125
1852,1804.82,0.66105,8.7905,9.15337,0.879785,303.046,-3456.373046875
1853,626.243,0.298635,3.94566,5.08827,1.36432,28.8109,-3391.028564453125
1854,2246.73,0.586439,5.29522,10.01724,0.864056,792.277,-2954.564697265625
1855,1641.9,0.51861,5.05404,5.98005,1.19019,148.623,-3003.61572265625
1856,737.587,0.30769,3.80292,5.92846,1.20736,84.5365,-3414.770751953125
1857,4748.45,0.844409,10.39973,13.4494,0.418467,2286.63,-2522.661376953125
1858,4230.9,0.770053,6.8946,11.99579,0.58716,2969.87,-2553.706787109375
1859,1378.6,0.5293,5.74758,6.08472,1.02203,67.5906,-3776.611083984375
1860,4876.06,0.848506,9.31756,16.50609,0.374085,4890.88,-2279.508056640625
1861,4374.81,0.818512,12.18621,14.29643,0.427271,2412.68,-2508.75
1862,4019.09,0.785749,9.47616,11.95877,0.519977,1366.07,-2814.147216796875
1863,3692.94,0.810193,8.66473,16.23013,0.57004,5259.06,-2667.50732421875
1864,3232.47,0.799625,8.54235,16.29391,0.65191,5024.82,-2686.18408203125
1865,1448.51,0.540501,11.36301,11.82816,0.901918,293.061,-2989.1875
1866,525.528,0.342296,6.85231,7.47798,1.66342,105.814,-3566.23583984375
