,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,CO2 Uptake [g/g]
2453,3521.37,0.826364,11.54992,15.63525,0.556739,4147.99,1023.9739990234375
2454,5448.04,0.869206,13.0749,16.34598,0.309332,5753.55,1828.9405517578125
2455,516.427,0.289196,3.43205,4.73249,1.31423,12.6822,150.21730041503906
2456,1002.06,0.563187,20.07976,20.40953,0.95741,1099.34,376.0514221191406
2457,763.449,0.328252,4.53339,5.75509,1.23051,89.5637,156.6781005859375
2458,746.581,0.325808,5.49604,6.74964,1.53622,83.6114,178.6970672607422
2459,3966.23,0.851227,14.2034,20.52404,0.420325,6125.94,1311.0787353515625
2460,3361.53,0.898791,36.68526,37.28139,0.262768,7524.72,1776.2486572265625
2461,777.165,0.309372,4.14365,4.92282,1.32372,89.9151,170.49114990234375
2462,2663.38,0.792853,20.56088,21.48164,0.489086,2512.65,1077.806640625
2463,3873.11,0.835615,12.98672,20.23811,0.435457,9197.01,1234.83154296875
2464,3636.64,0.790477,10.51131,10.95493,0.532876,1383.69,1112.3414306640625
2465,2995.28,0.689079,7.22442,9.90836,0.739274,1354.39,670.6013793945312
2466,711.532,0.353445,3.6362,4.92472,1.22232,31.5742,204.71255493164062
2467,594.835,0.393735,4.67221,4.798,1.43338,5.65166,185.32171630859375
2468,3667.92,0.699596,5.06427,9.09558,0.688986,1442.2,708.5252685546875
2469,3509.74,0.801882,7.94324,15.91682,0.602882,5072.13,962.46875
2470,1919.09,0.654222,21.15175,21.48467,0.599454,1212.01,644.634521484375
2471,1177.68,0.520746,7.26331,7.47808,1.21484,225.883,312.87127685546875
2472,3402.8,0.650903,5.15253,6.86896,0.781738,817.691,556.9259033203125
2473,834.936,0.350925,6.61355,8.09617,1.24772,396.961,182.96665954589844
2474,565.618,0.382615,5.47469,6.07869,1.15153,59.342,171.3966522216797
2475,5818.76,0.89264,11.55354,16.14609,0.253015,5472.85,2243.801513671875
2476,3155.83,0.659569,4.95214,6.89554,0.726281,717.744,678.9132080078125
2477,858.634,0.35094,5.87919,6.14481,1.29324,49.3366,173.00221252441406
2478,660.976,0.309482,3.95852,4.70703,1.38961,118.988,142.11863708496094
2479,183.462,0.11675,3.57871,3.95414,1.34238,3.32313,68.38964080810547
2480,1645.49,0.480756,5.3043,6.81911,0.955657,554.204,359.6056213378906
2481,5535.54,0.866211,11.82862,13.66728,0.328969,2542.78,1686.760498046875
2482,2334.87,0.697066,9.40583,9.72513,0.740049,375.828,660.5284423828125
2483,1252.42,0.505526,4.50179,6.79532,1.09169,110.229,308.6549072265625
2484,307.68,0.218472,4.64903,5.42071,1.98766,50.6308,53.38883590698242
2485,3459.77,0.716489,6.79796,8.3262,0.703092,447.209,750.495361328125
2486,284.02,0.148634,4.38724,4.70181,1.47888,15.7547,75.41205596923828
2487,718.856,0.404912,5.02618,5.80956,1.54221,65.2239,180.14625549316406
2488,1404.91,0.507852,5.1469,6.74829,1.09155,394.046,294.5811767578125
2489,3745.88,0.803089,8.04384,14.95161,0.589047,1948.32,983.6138916015625
2490,3080.27,0.728767,9.50611,12.56409,0.598468,1172.3,866.9478149414062
2491,770.433,0.308184,5.21805,6.05933,1.30192,54.0783,121.64588165283203
2492,2525.18,0.696344,9.92982,14.6761,0.71644,2334.08,594.6229858398438
2493,4724.49,0.845156,11.68061,14.20512,0.362244,3589.82,1543.93896484375
2494,329.469,0.17888,3.48629,4.89176,1.36957,16.6371,92.58409118652344
2495,3538.44,0.758127,7.99213,9.80864,0.583998,4278.16,941.8893432617188
2496,6188.6,0.860427,10.51868,14.03112,0.33203,1887.93,1767.526123046875
2497,2054.2,0.630693,6.55117,7.00999,0.878159,149.591,492.9255065917969
2498,1761.06,0.549276,3.91264,12.82981,0.908871,699.774,395.85919189453125
2499,312.51,0.231045,3.83025,5.06977,1.70786,18.8696,70.01746368408203
2500,273.196,0.193446,3.65066,4.90341,1.59342,16.2447,69.48709869384766
2501,1775.73,0.705763,4.76003,10.35593,1.13431,756.702,436.0350341796875
2502,1443.0,0.637856,21.2933,21.60627,0.727051,1217.71,593.5143432617188
2503,944.953,0.297247,3.78055,4.296,0.988689,50.0331,176.88531494140625
2504,865.25,0.316774,4.80589,5.92013,0.992534,67.5367,152.13746643066406
2505,1271.52,0.504953,12.14443,12.68407,0.985078,344.018,373.8229064941406
2506,1335.89,0.486319,9.5068,9.80967,0.956082,176.388,360.31207275390625
2507,317.947,0.18884,4.49186,4.86337,1.61335,12.6556,69.40534973144531
2508,944.028,0.382403,7.16287,8.05774,1.35303,160.625,185.5998992919922
2509,208.626,0.182343,3.52475,3.93761,1.88861,2.67372,81.70390319824219
2510,987.394,0.397472,4.624,5.09131,1.10478,29.2856,222.12942504882812
2511,1774.47,0.56251,4.99965,5.87761,0.953213,116.048,397.98150634765625
2512,3564.4,0.649691,5.0655,6.99717,0.717069,498.006,587.5469360351562
2513,159.225,0.134237,4.11532,4.70923,1.82466,10.6409,49.00398254394531
2514,551.448,0.405176,3.35059,3.99692,1.1531,5.51081,254.2806854248047
2515,1960.47,0.620587,7.16964,7.8939,0.875534,241.132,539.96630859375
2516,2047.0,0.532252,4.78643,6.76793,0.844356,234.513,434.15966796875
2517,1799.2,0.609993,4.54766,5.79095,1.0605,165.224,392.0602111816406
2518,3261.14,0.732808,7.8621,12.11588,0.606748,1480.54,850.7400512695312
2519,1216.56,0.452789,6.34292,7.46676,1.10854,148.581,318.5880432128906
2520,5263.4,0.837818,11.90229,13.952,0.383564,1900.23,1509.80126953125
2521,3794.86,0.747177,8.11702,10.97677,0.603052,1069.97,889.7719116210938
2522,3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,857.7377319335938
2523,644.318,0.373053,5.14923,5.82759,1.17668,72.3033,184.68682861328125
2524,1660.78,0.653329,21.05733,21.18936,0.718411,1232.93,568.4849853515625
2525,1649.14,0.642995,20.90326,21.16582,0.660188,1226.75,646.08984375
2526,1214.21,0.475957,5.56724,6.4213,1.18737,156.311,282.59600830078125
2527,330.966,0.228569,3.77922,4.65985,1.94442,22.7219,80.86468505859375
2528,3723.09,0.66337,5.34507,7.40277,0.732104,1052.92,582.539306640625
2529,5537.69,0.905441,13.78559,23.00352,0.252104,9943.31,2148.421630859375
2530,3233.64,0.754103,7.71711,8.30886,0.70509,531.813,834.3385620117188
2531,2886.61,0.660983,5.98941,7.72884,0.798201,1095.49,587.6226806640625
2532,1012.81,0.401393,7.75651,8.35765,1.03801,677.036,259.47869873046875
2533,3316.57,0.614924,5.9219,7.8452,0.73009,318.519,580.56494140625
2534,4392.76,0.815175,10.22044,12.48933,0.461285,1875.3,1196.5830078125
2535,1503.03,0.51694,14.98876,15.4245,0.822356,650.46,415.32843017578125
2536,3599.45,0.790365,15.05917,16.39408,0.423142,3076.99,1150.721435546875
2537,2328.97,0.568959,6.81592,8.16051,0.841212,344.488,484.61669921875
2538,2456.58,0.588589,4.68065,6.8662,0.831332,422.062,483.0439453125
2539,2942.18,0.684174,6.35575,8.14568,0.823456,711.952,625.2193603515625
2540,524.833,0.253157,3.75049,4.74218,1.37298,27.8605,120.47632598876953
2541,640.3,0.320653,3.3877,4.57705,1.22551,65.1611,171.69386291503906
2542,336.345,0.253547,3.78282,4.28118,1.52105,5.89556,120.1949691772461
2543,2820.44,0.624966,5.32502,6.88215,0.941318,877.742,448.8724670410156
2544,3563.06,0.680107,8.08604,11.74203,0.651046,1240.37,790.5755004882812
2545,1154.38,0.530632,3.89319,6.27199,1.08675,89.1975,329.4877014160156
2546,504.996,0.282626,3.93932,4.61179,1.75963,18.7062,115.79377746582031
2547,623.996,0.417064,3.33928,7.35311,1.5473,132.465,187.29534912109375
2548,4199.33,0.774085,9.89211,12.57797,0.481952,2593.18,1110.3331298828125
2549,518.848,0.233421,4.42522,4.74797,1.33289,23.7761,109.3740234375
2550,574.1,0.33599,3.86385,4.44187,1.25884,12.2941,164.25198364257812
2551,2495.02,0.704605,7.00502,12.83773,0.78669,1665.35,633.9146118164062
2552,169.414,0.176735,4.25505,7.01177,2.60257,93.2225,44.39059829711914
2553,5072.07,0.883052,12.59128,17.45092,0.290358,6079.52,1845.3890380859375
2554,707.206,0.366548,3.74336,5.77134,1.30437,35.3121,155.84510803222656
2555,1105.78,0.51971,3.91049,7.77395,1.31922,327.477,270.11090087890625
2556,177.616,0.242952,3.30961,5.60293,1.41594,28.2241,112.16989135742188
2557,298.473,0.227093,3.38749,4.60023,1.32958,9.29807,123.36091613769531
2558,6180.82,0.955549,23.17726,24.38123,0.132951,26104.2,3087.828369140625
2559,5784.06,0.900019,12.59023,22.14369,0.259304,10096.9,2115.8310546875
2560,158.547,0.199935,3.36704,4.04066,1.66653,4.89511,89.85286712646484
2561,3214.55,0.760576,9.90739,12.51924,0.68555,1922.57,803.2138061523438
2562,4380.85,0.785983,9.40976,12.98402,0.451182,3039.64,1193.3348388671875
2563,1286.52,0.488429,7.30761,7.86581,1.05608,186.219,337.6820373535156
2564,1346.74,0.423483,5.3259,7.29934,1.01073,368.307,273.2643127441406
2565,2569.25,0.61476,5.8459,7.45672,0.934027,269.103,463.98956298828125
2566,3115.25,0.842739,32.61817,33.1156,0.347822,6222.8,1223.77783203125
2567,1480.08,0.550403,5.20901,6.50886,1.13195,292.094,352.5311584472656
2568,992.801,0.34571,4.06454,5.26255,0.978256,100.464,219.5906524658203
2569,682.457,0.351946,3.68631,4.73172,1.2682,18.1791,193.25482177734375
2570,1378.03,0.667868,10.71879,11.94012,1.21012,917.24,414.02099609375
2571,4606.02,0.739887,6.23224,9.47232,0.535417,925.057,947.8489990234375
2572,2752.69,0.765811,10.90047,11.30076,0.621775,775.475,910.7854614257812
2573,3090.7,0.792501,23.24048,23.86,0.413515,3251.16,1175.254150390625
2574,2762.94,0.713889,7.88241,8.43612,0.791488,480.086,698.3178100585938
2575,280.09,0.215224,3.688,4.3565,1.32605,30.8458,139.4058837890625
2576,2052.0,0.64476,4.40084,7.06946,0.885879,419.604,455.01123046875
2577,5711.68,0.908389,15.32719,21.8438,0.246589,11217.3,2247.097900390625
2578,4110.62,0.844387,9.71633,12.92737,0.444779,2733.87,1321.03271484375
2579,2463.89,0.760716,12.36491,13.11231,0.647814,723.234,852.677734375
2580,5423.45,0.893019,12.69613,15.81277,0.307491,8406.17,1872.9183349609375
2581,3141.49,0.657526,6.28525,9.55212,0.779684,801.295,594.5698852539062
2582,2053.02,0.574951,5.10006,6.05531,0.956654,198.042,365.51995849609375
2583,437.532,0.269574,5.82435,7.43887,1.69627,157.02,110.6566390991211
2584,1428.71,0.580303,7.77579,8.09617,1.05346,229.175,390.8615417480469
2585,1293.26,0.488315,4.61088,6.33653,1.35393,124.38,245.9364471435547
2586,1869.38,0.696914,9.16178,9.49563,0.968506,299.561,495.36004638671875
2587,202.419,0.200903,3.36532,4.41971,2.19017,8.41981,49.66738510131836
2588,5062.44,0.844336,10.92203,16.08454,0.328825,2910.82,1710.9320068359375
2589,6497.7,0.941784,17.44379,25.46016,0.1673,17411.5,2761.492431640625
2590,752.905,0.317561,4.63872,5.0236,1.3171,43.9913,157.3590087890625
2591,2585.76,0.78664,12.06442,12.40711,0.644225,639.632,889.0140991210938
2592,712.885,0.432243,3.84481,5.24665,1.49517,21.2363,175.32470703125
2593,690.824,0.297449,4.2679,5.89669,1.44665,49.739,154.29129028320312
2594,3381.89,0.78833,8.34888,16.25677,0.619307,4879.38,916.4461059570312
2595,1419.8,0.600214,6.90666,7.42587,1.07938,133.632,403.5354919433594
2596,673.412,0.34222,4.32964,5.45903,1.69827,63.5919,114.35906982421875
2597,1508.27,0.545456,7.51547,7.82068,0.965925,204.451,413.6926574707031
2598,1444.3,0.632977,6.11358,9.06534,1.21285,595.147,387.28424072265625
2599,3749.61,0.814955,9.16997,15.21488,0.527592,2465.1,1077.8116455078125
2600,1457.27,0.509037,10.45207,10.9187,0.900328,273.858,402.7554016113281
2601,515.398,0.221277,4.46154,5.0535,1.42496,49.9749,102.33268737792969
2602,1002.21,0.51213,3.58342,4.15282,1.4374,19.9582,264.82574462890625
2603,311.601,0.215568,3.49675,4.18332,1.62589,10.9518,84.32362365722656
2604,4034.3,0.78369,11.72717,13.20932,0.527901,912.907,1091.3306884765625
2605,4799.79,0.932277,18.96086,24.00417,0.223238,17237.2,2010.679931640625
2606,3984.98,0.823838,11.4404,17.51566,0.468571,3876.4,1229.6220703125
2607,1004.89,0.462269,3.90894,5.70447,1.35016,143.056,223.61166381835938
2608,620.853,0.276816,6.06601,8.37869,1.32517,280.663,134.56402587890625
2609,1544.43,0.614136,5.07766,6.10897,1.06302,109.346,363.2012023925781
2610,814.538,0.496473,4.69684,4.98448,1.37807,19.7766,206.62393188476562
2611,1215.19,0.546605,5.22479,5.7185,1.30481,45.0338,261.1113586425781
2612,2135.8,0.62915,7.70559,8.13236,0.886982,210.214,493.7143859863281
2613,2192.98,0.646312,7.27904,8.02449,0.803839,272.691,591.9795532226562
2614,2026.38,0.671781,5.45562,7.0801,1.17034,330.28,412.6898193359375
2615,3195.4,0.581279,4.92387,6.57178,0.786202,354.658,491.7659912109375
2616,5531.5,0.825175,8.95579,11.9746,0.393457,3141.47,1425.822509765625
2617,4995.82,0.84696,12.03691,14.26773,0.368707,3508.95,1514.2991943359375
2618,1012.52,0.385757,10.25712,10.82598,1.17362,235.087,259.6485595703125
2619,3259.15,0.801819,14.33665,14.51897,0.501842,861.677,1136.69873046875
2620,4534.6,0.758658,8.15883,9.45354,0.515827,1546.88,1009.7865600585938
2621,1018.98,0.372501,5.64097,7.44543,1.22443,119.298,252.58587646484375
2622,1246.48,0.593841,5.03248,5.50286,1.17089,52.1467,319.38519287109375
2623,2492.41,0.695841,10.40959,11.67245,0.695204,480.147,711.9371948242188
2624,853.951,0.38101,4.85902,5.42178,1.26315,94.2214,175.71038818359375
2625,1337.09,0.465168,5.31495,5.81467,0.990022,106.44,311.25927734375
2626,1489.63,0.632681,3.99627,8.24248,1.23308,375.245,390.383056640625
2627,3366.96,0.80193,7.88658,16.20498,0.624415,5010.98,909.9949951171875
2628,2617.47,0.678601,7.17048,8.80413,0.805301,1416.02,589.216064453125
2629,3572.57,0.697955,5.45579,7.95645,0.711918,408.83,676.915283203125
2630,1618.18,0.706163,20.3665,20.70132,0.757113,1327.89,612.4414672851562
2631,1657.59,0.562887,5.80272,6.76041,0.933931,138.335,421.599609375
2632,2442.41,0.698718,10.68587,11.87943,0.698521,488.399,720.7501220703125
2633,1676.73,0.533972,7.80991,8.95544,0.934196,899.951,392.72003173828125
2634,4814.94,0.860151,14.56831,18.24521,0.368591,5592.01,1601.707275390625
2635,868.851,0.486327,17.24774,17.70265,1.08339,871.388,326.7811584472656
2636,4579.08,0.822078,8.57567,12.7548,0.472911,3205.19,1191.1654052734375
2637,623.27,0.228691,4.01228,5.13923,1.24432,29.9249,101.54605865478516
2638,3294.45,0.804889,14.40674,14.59212,0.500633,875.781,1145.582763671875
2639,2046.65,0.710725,7.51042,7.91291,0.839287,246.213,626.86962890625
2640,2874.75,0.776988,11.85236,12.10943,0.572825,732.213,986.6654052734375
2641,160.161,0.147465,3.34102,3.67907,1.8695,2.36519,72.41281127929688
2642,4857.47,0.786148,7.8346,10.60725,0.502141,1565.6,1094.4990234375
2643,2663.16,0.528972,5.45694,7.02493,0.786859,360.083,462.0390319824219
2644,2178.77,0.631844,3.63474,9.40377,0.88427,769.0,484.8888244628906
2645,3662.74,0.71561,6.10487,10.15836,0.661659,1480.45,735.3316040039062
2646,5281.37,0.82638,9.43877,11.01767,0.397473,2639.27,1415.691162109375
2647,425.854,0.327509,3.71449,5.07688,1.98234,65.4459,121.47433471679688
2648,3352.35,0.693768,8.20287,10.41167,0.662565,1446.52,723.249267578125
2649,990.162,0.348465,4.9034,5.88243,1.15351,122.878,190.22348022460938
2650,1182.66,0.369192,5.46102,6.09166,0.982356,343.515,236.4525604248047
2651,1603.78,0.504194,4.93504,5.87921,0.969192,107.92,346.61260986328125
2652,685.455,0.328554,6.21795,7.22039,1.15171,103.683,182.70033264160156
2653,4588.11,0.819852,10.10777,14.72853,0.437926,2728.86,1282.5892333984375
2654,3689.76,0.736246,8.83932,10.8598,0.526899,1705.0,969.96240234375
2655,264.059,0.167374,3.54545,4.28058,1.23106,11.3827,66.19354248046875
2656,1114.3,0.453173,3.71913,5.61476,1.33336,26.7519,255.6356658935547
2657,3736.94,0.773386,7.47321,9.79633,0.678273,864.605,820.6563110351562
2658,676.819,0.471036,3.45023,6.9031,1.38619,116.247,222.8306427001953
2659,4096.78,0.825036,9.74391,13.41209,0.470346,1792.2,1201.95947265625
2660,348.887,0.186505,3.79673,4.50334,1.67306,6.6262,81.99518585205078
2661,1481.38,0.59288,6.38085,7.61929,1.03585,130.132,408.9246520996094
2662,2314.91,0.700342,8.43249,8.89985,0.882029,987.656,594.9369506835938
2663,3119.17,0.61911,4.77845,6.13167,0.807789,348.155,524.3203125
2664,1812.2,0.580529,7.39748,7.74717,0.849293,233.157,489.80670166015625
2665,2118.22,0.584796,6.15281,7.1672,0.902641,908.549,447.5700378417969
2666,4655.95,0.783739,10.12427,11.89356,0.468817,3058.79,1171.5556640625
2667,944.612,0.496732,5.54401,6.97765,1.36969,87.1025,248.68011474609375
2668,1721.54,0.605384,4.58327,14.1532,1.00347,1082.31,451.72216796875
2669,3357.62,0.685286,8.84945,11.17583,0.618289,1003.31,757.8528442382812
2670,2949.73,0.807408,12.24453,14.81867,0.637018,3322.88,879.2403564453125
2671,2104.84,0.606184,7.14426,8.3393,0.835725,374.37,533.9656982421875
2672,3770.01,0.817571,8.45792,16.25436,0.552029,5351.05,1043.941650390625
2673,536.339,0.241862,4.40015,5.42324,1.27897,52.9856,112.4559097290039
2674,933.981,0.397848,4.71932,5.82043,1.25744,74.997,192.5265655517578
2675,3723.65,0.813877,8.57109,10.1793,0.603389,2078.51,937.153564453125
2676,1215.6,0.468435,5.58922,6.41865,1.05437,156.723,290.1752624511719
2677,2067.79,0.657423,7.2888,8.52024,1.09304,386.641,424.358642578125
2678,947.636,0.572474,6.57804,6.99375,1.60121,212.301,253.50222778320312
2679,1754.82,0.573381,13.09386,13.399,0.746514,455.461,552.8892822265625
2680,1293.82,0.467207,9.45025,9.64614,1.00358,229.175,342.3185119628906
2681,914.711,0.397636,4.59372,5.625,1.13878,34.4978,221.7921905517578
2682,3245.86,0.695816,7.72655,9.8039,0.657606,488.667,724.80908203125
2683,229.994,0.155225,3.77352,4.38155,2.51508,11.7926,44.81642150878906
2684,1026.17,0.409063,5.63927,6.36354,1.14587,107.845,255.99700927734375
2685,5696.79,0.911796,14.19728,23.33902,0.237281,10542.8,2312.453125
2686,230.951,0.140388,3.6444,4.38487,1.67291,8.89601,48.895206451416016
2687,748.033,0.334596,5.73927,7.04105,1.54138,96.8811,176.4085235595703
2688,2369.24,0.59324,5.64844,6.95538,0.951134,252.395,412.2784729003906
2689,2162.42,0.70924,10.54736,10.78017,0.780412,463.29,635.5696411132812
2690,603.685,0.280874,6.35259,7.01308,1.38462,74.6576,138.10887145996094
2691,4377.77,0.759125,10.25896,11.61651,0.496368,1224.62,1055.1888427734375
2692,523.565,0.231956,3.97581,4.78782,1.68883,35.1227,94.62816619873047
2693,153.175,0.0904317,3.85034,4.16512,1.59593,4.9595,39.1435432434082
2694,440.072,0.293749,3.48497,4.41226,1.64125,24.389,127.53084564208984
2695,489.896,0.372995,4.20077,5.33578,1.2902,42.2748,203.70162963867188
2696,2249.11,0.694516,6.51245,7.07554,0.832759,215.103,591.9467163085938
2697,3720.08,0.736108,7.45807,10.12606,0.652339,686.557,817.2220458984375
2698,4126.13,0.800135,7.99949,12.23515,0.536418,1997.1,1037.751220703125
2699,4155.96,0.770009,11.54158,13.20906,0.482466,1563.84,1095.6488037109375
2700,4533.75,0.827148,12.06692,18.53947,0.446727,5470.43,1275.492431640625
2701,415.409,0.227745,3.9539,4.64439,1.3715,13.9999,111.18877410888672
2702,3654.76,0.732865,8.80078,12.8777,0.565342,1473.06,928.660888671875
2703,1076.11,0.379403,3.41885,4.52004,1.0004,75.0371,241.2511749267578
2704,1107.31,0.384252,6.09396,6.56346,1.09093,128.482,241.0702362060547
2705,2745.67,0.636689,5.03373,5.92236,0.817873,488.077,510.0716247558594
2706,2184.49,0.566442,4.98584,7.42388,0.829447,245.625,459.3324890136719
2707,282.209,0.182679,3.47749,5.44797,1.55346,19.55,65.29229736328125
2708,3214.05,0.650211,5.3579,8.72376,0.805222,753.716,593.571533203125
2709,1197.94,0.548126,5.18371,9.35436,1.57509,1195.9,229.5841522216797
2710,2418.49,0.660837,5.99331,7.64308,0.787949,257.285,610.5604858398438
2711,1082.95,0.406976,8.78103,9.45998,1.07345,163.642,253.18710327148438
2712,3216.79,0.730078,8.31601,11.87529,0.642528,1809.49,814.81591796875
2713,832.426,0.268591,5.06412,6.1319,1.04763,86.1334,137.59848022460938
2714,985.56,0.371614,5.95961,6.95759,1.13178,337.711,227.32765197753906
2715,550.594,0.286821,4.41246,4.79298,1.44819,24.1805,111.06277465820312
2716,1026.62,0.41614,3.60623,4.57362,1.31572,20.3143,220.252685546875
2717,1986.53,0.585667,8.1322,9.46522,0.823575,544.36,496.33209228515625
2718,4163.75,0.831679,12.32288,15.29968,0.417823,2928.75,1367.8013916015625
2719,215.191,0.170286,3.45969,4.24253,2.06132,7.86393,59.51676940917969
2720,294.169,0.177339,3.30687,5.33074,1.53929,34.1824,70.82258605957031
2721,4001.82,0.794033,8.84689,12.50584,0.551202,2033.08,1002.6559448242188
2722,2126.22,0.63338,9.15583,10.33095,0.818193,343.999,524.2120971679688
2723,2638.8,0.697152,5.45463,6.27391,0.840598,351.92,552.9155883789062
2724,1740.31,0.540132,6.64288,7.12869,0.909818,245.42,413.3133239746094
2725,2719.91,0.679708,6.87171,9.06463,0.790234,517.675,619.0289916992188
2726,3983.43,0.843883,12.97504,18.00351,0.403324,5754.41,1403.3377685546875
2727,3314.96,0.790549,7.88965,15.3744,0.642814,4777.69,902.3916625976562
2728,886.611,0.380638,4.19865,5.27667,1.22502,69.2316,208.32989501953125
2729,1765.92,0.583453,7.18767,7.68363,0.893421,181.558,470.0368347167969
2730,2198.98,0.646928,9.52045,10.40131,0.784753,362.492,559.9624633789062
2731,5592.85,0.889473,14.65583,18.94181,0.277407,3727.37,2098.9365234375
2732,1103.11,0.546886,5.02286,5.83805,1.21875,60.9032,270.32476806640625
2733,3908.64,0.834232,9.34014,16.25697,0.53458,5546.34,1130.06494140625
2734,3515.57,0.787302,9.79503,11.42392,0.568427,1450.49,992.0933837890625
2735,414.254,0.223165,4.38401,5.97875,1.49194,64.3417,86.99357604980469
2736,3055.04,0.862896,27.54555,27.96058,0.346112,4439.62,1489.4827880859375
2737,1558.46,0.561738,5.50393,7.6754,1.16376,693.024,333.87591552734375
2738,2556.19,0.770932,13.01696,13.45128,0.623562,742.883,887.5169677734375
2739,4713.21,0.797852,10.61739,13.01391,0.422209,2133.89,1300.165771484375
2740,721.536,0.464021,3.73928,6.08702,1.73479,83.1025,192.1864471435547
2741,2841.31,0.712582,9.47724,10.30799,0.682216,947.894,703.21728515625
2742,913.456,0.417914,5.12312,5.54279,1.57133,164.087,176.6483154296875
2743,1679.85,0.544469,6.04448,7.84799,0.991465,654.423,396.27203369140625
2744,722.253,0.357003,4.51537,5.05154,1.3301,54.4848,151.79132080078125
2745,2381.95,0.596016,4.95282,5.96644,0.898419,175.243,436.3484802246094
2746,4514.74,0.834602,11.87139,14.00592,0.444168,3650.6,1313.569091796875
2747,2781.27,0.783623,7.45996,16.33408,0.739,4740.21,740.843505859375
2748,3908.59,0.790795,11.84843,15.62063,0.443239,2697.14,1206.3245849609375
2749,3389.91,0.699048,6.94794,7.44963,0.661915,703.086,754.359130859375
2750,624.247,0.296391,4.22858,5.80304,1.29481,73.1121,136.9046173095703
2751,1061.1,0.390413,7.13979,7.72339,1.09926,115.399,226.4246368408203
2752,125.163,0.101412,3.92507,4.03295,1.92044,2.7782,47.43061828613281
2753,1242.22,0.380288,6.2318,6.49091,1.01196,198.144,253.97166442871094
2754,819.082,0.3016,4.95898,5.42017,1.08986,31.941,177.59255981445312
2755,479.218,0.304566,4.50042,5.16279,1.74986,28.2033,107.25462341308594
2756,965.9,0.312302,3.76385,5.67074,1.08909,113.919,204.06494140625
2757,252.271,0.132857,4.65875,5.41967,1.72364,81.1591,47.66002655029297
2758,610.102,0.455579,3.4084,6.97562,1.41543,102.61,218.5613555908203
2759,4050.69,0.783521,8.56399,14.49,0.50624,2990.33,1050.7027587890625
2760,1528.18,0.470835,6.17757,6.71947,0.982922,154.478,337.60418701171875
2761,3231.67,0.664929,6.7344,8.64396,0.637731,691.939,727.6580810546875
2762,1006.22,0.447186,9.06251,9.30108,1.14268,298.757,271.61669921875
2763,2899.87,0.792303,7.47406,16.25665,0.727889,4873.17,763.8052978515625
2764,1595.4,0.559882,6.69325,8.10758,1.11654,348.403,341.46368408203125
2765,5666.73,0.852191,11.11096,14.44005,0.341409,3652.78,1687.9339599609375
2766,1660.15,0.588067,15.63431,15.89187,0.696885,686.265,568.0590209960938
2767,667.39,0.429175,9.21248,9.95646,1.53083,313.086,199.51536560058594
2768,617.747,0.316193,3.95618,5.24506,1.25224,35.5128,136.63131713867188
2769,1675.71,0.581565,7.03424,7.32193,1.00784,117.742,426.8365173339844
2770,1399.56,0.585782,7.78919,9.02363,1.39246,484.029,289.88262939453125
2771,1721.3,0.586298,18.44161,18.80298,0.696591,1050.99,526.990234375
2772,5173.31,0.866699,12.07913,20.05782,0.310276,8219.09,1784.1910400390625
2773,1653.31,0.53945,6.96724,7.84289,0.963477,201.416,379.2684631347656
2774,1647.03,0.436618,3.87685,6.05438,1.09528,249.584,237.2002410888672
2775,568.795,0.321489,3.3103,5.03063,1.42033,26.6369,120.25785064697266
2776,2880.0,0.774331,13.61246,14.02033,0.563424,833.553,979.2981567382812
2777,2659.28,0.72823,9.29733,9.71122,0.652618,512.752,781.6697387695312
2778,3623.97,0.777959,10.83336,13.34799,0.53743,1951.68,1053.59130859375
2779,1283.49,0.563604,6.00057,6.37922,1.07784,69.5187,338.5262756347656
2780,6122.43,0.940633,18.84434,27.26555,0.172546,17412.5,2694.5478515625
2781,167.367,0.166153,3.51698,3.78314,1.44852,2.00965,104.62774658203125
2782,1479.4,0.458869,3.92092,5.75711,1.15089,77.6536,283.9931945800781
2783,2348.47,0.643835,5.4481,6.32977,0.851229,155.528,480.69378662109375
2784,2614.85,0.742972,6.82015,12.98986,0.801919,1447.62,707.2470703125
2785,2559.91,0.790887,8.42156,13.58931,0.797745,4337.06,704.7780151367188
2786,1803.61,0.547736,9.23932,9.29161,0.833377,208.453,439.7095947265625
2787,3111.46,0.717539,7.46791,8.20583,0.714594,580.349,759.6162109375
2788,3612.15,0.753192,7.69895,14.46845,0.624212,2741.81,826.1275634765625
2789,555.215,0.29502,4.01185,4.73664,1.44009,38.1154,130.32553100585938
2790,1388.09,0.57265,4.45457,8.93568,1.41964,213.525,303.660400390625
2791,531.863,0.254877,3.5495,4.73064,1.38131,15.4386,127.67207336425781
2792,1437.72,0.548284,7.66548,8.19901,1.02898,219.633,374.2904357910156
2793,3547.48,0.806157,8.31744,16.17723,0.592774,5071.28,974.3802490234375
2794,4416.81,0.805046,9.05662,14.31008,0.449048,2855.28,1261.6077880859375
2795,153.173,0.124335,3.76689,4.49686,2.28789,8.95521,47.7127571105957
2796,3689.44,0.827144,13.16536,15.64484,0.454191,2742.68,1225.1915283203125
2797,4339.07,0.805728,12.02694,15.27235,0.416897,2463.06,1319.121826171875
2798,1478.81,0.519929,8.35437,8.95284,1.0442,159.133,368.47119140625
2799,2729.17,0.715711,6.58897,12.74545,0.777997,1508.18,636.1516723632812
