Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume
0.14081686075078334,0.13896456469277244,-0.22341789763304423,-0.1542443245435911,0.04446499659485809,0.01483362835909554
0.14081687822666344,0.13896458429905287,-0.223417872322413,-0.154244302182148,-0.0219868964185783,-0.013043086063892914
-0.37219276635441967,-0.16532498375357457,0.4239432737308868,0.11177120564195028,0.044465012367193926,-0.013043086766265241
-0.1367148741749893,-0.1288254379547047,0.26743824863418336,0.12460334770924728,0.045113001073089735,-0.006102523960483552
0.040817203395999944,-0.1288254857315528,0.2674382929069302,0.12460338867773925,0.0451130427129101,-0.0061024845907619585
-0.13671486471236394,0.10751578791144621,0.26743825214604555,0.12460334653733302,0.04511300220037811,-0.006102524734645565
-0.13671486695723925,-0.12882542747538545,-0.1623150442959742,0.12460335783349982,0.045113010729740784,-0.006102512431486129
-0.13671486375581796,-0.12882542663525484,0.26743826088301553,-0.11111179764072111,0.04511300967618206,-0.006102512429545959
-0.13671488433028584,-0.12882542692629323,0.2674382603843699,0.12460336250757492,-0.026435559248784588,-0.006102512578945632
-0.13671487649747494,-0.12882544023644504,0.26743826296296924,0.1246033557710083,0.04511301091212468,0.0195881231959599
0.040817308057254864,0.10751583491995322,-0.1623150529378716,-0.11111180013782973,-0.026435567376514278,0.019588112165608212
-0.19135038270032975,0.10751580675908688,-0.19234346571805275,-0.15993154803679016,0.018184345130187827,0.0067040127663252624
-0.07586593337667487,0.10751579359639446,-0.19234349447845803,-0.15993155703957512,0.018184383388143103,0.0067040522000753056
-0.1913504216781197,0.20040159097407031,-0.19234348591611117,-0.15993154078411567,0.01818440518109132,0.0067040722836585465
-0.19135035844519746,0.10751577465950206,-0.24723867356854815,-0.15993157570289132,0.018184386224796394,0.006704052450368314
-0.19135035279905438,0.1075157961323082,-0.19234351062138266,0.13384896663289222,0.01818438190384772,0.006704052213657025
-0.19135039102014476,0.10751581244597543,-0.19234347728973572,-0.15993155864610661,-0.00967024142349444,0.006704002723563585
-0.19135038019157952,0.10751580577149693,-0.192343460172803,-0.15993154610235558,0.018184344899297433,-0.016821651273251782
-0.07586592653145399,0.20040161832390993,-0.24723861734188804,0.13384901890919246,-0.009670224285218888,-0.016821646925139565
0.11824634522393661,-0.16532489839009956,0.3560334765992596,0.12597254707361574,0.05009936458081931,0.0034782047422290407
0.16552492982009437,-0.16532496174137745,0.35603353395126786,0.1259726106033971,0.05009942441441425,0.0034782646456731348
0.11824629866750923,-0.05808023840654651,0.3560335363707663,0.12597260508337052,0.050099421969692436,0.003478265349985965
0.11824634187117537,-0.16532489779250092,0.16165939308314903,0.12597254333862418,0.05009937438687003,0.003478200469786863
0.11824632461454412,-0.16532490935836314,0.35603353459155224,-0.2005247090458096,0.05009934309249124,0.0034781395748723076
0.11824635232333099,-0.16532490213673265,0.3560335238464179,0.1259725497492279,0.04679745125661909,0.0034782058889200607
0.11824636055389424,-0.1653248757337377,0.35603348023529796,0.12597256350563849,0.05009938429187358,0.021824555847948957
0.16552498471379914,-0.058080189077494106,0.16165947289943391,-0.20052471175634629,0.046797408227575985,0.021824497399696413
0.19445964502131882,0.23043330198852358,-0.2516698010207622,0.09537323052645662,0.04221645074818908,-0.05240031291614283
-0.30094859551754805,0.23043329029266438,-0.2516697864494443,0.09537324895694241,0.04221647093848635,-0.05240029124931122
0.19445965837221613,-0.20264283248883067,-0.25166979519999605,0.09537324093592678,0.042216460734683436,-0.052400301666542276
0.1944596446972962,0.23043330079138594,0.5153714108455465,0.09537322897037183,0.042216449657765324,-0.05240031425491942
0.19445964512609268,0.23043330208553636,-0.25166980069867984,0.07815416339629644,0.04221645074236831,-0.05240031292390396
0.19445966430163644,0.23043332142988235,-0.2516697816356709,0.09537325028019654,0.03180759376458202,-0.0524002929101699
0.19445965557824832,0.2304333096952179,-0.2516697760787795,0.0953732456934328,0.04221646738393853,0.02689024050875255
-0.3009485495470778,-0.20264281294269818,0.5153714451880665,0.07815421401173812,0.03180762191574707,0.026890284137334616
-0.003188615389323496,-0.023746118785735845,0.027152038449033498,-0.07119407802432157,-0.040762032649945504,0.03158728247120359
0.07183238388194398,-0.023746140784351156,0.027152016962645593,-0.0711940847841713,-0.040761992705908315,0.031587322019428654
-0.00318861575603175,0.07554806750849825,0.027152037412937126,-0.07119407830759887,-0.04076203136549646,0.031587282217030124
-0.0031886212896400368,-0.02374615574760048,-0.11378660148669355,-0.0711940740720214,-0.04076201336380715,0.03158730238986518
-0.003188615342757349,-0.023746118622754404,0.02715203872260951,-0.039009478014971455,-0.040762032277416475,0.03158728243627899
-0.003188606728023541,-0.023746109101921334,0.027152047461519686,-0.07119406790006907,-0.09054072058643221,0.03158729265560399
-0.0031886154145467915,-0.023746118810959182,0.02715203842381019,-0.07119407799909826,-0.04076203262472214,-0.07008739344504043
0.0718324139403801,0.07554803908763771,-0.11378658772446222,-0.03900946364544022,-0.0905407028427969,-0.07008736360973374
-0.08740691650697664,0.16991913947664833,0.538245636733094,-0.249878326704493,-0.08468709951460682,-0.02020297669223514
-0.17717034336140705,0.16991911012446517,0.5382456213953754,-0.24987833622726635,-0.0846870612120257,-0.0202029368665535
-0.08740694895774756,-0.27997117990938347,0.5382456354641671,-0.24987830954487456,-0.08468703126418407,-0.020202905319941566
-0.08740692613258347,0.16991913095698705,0.3336344665847721,-0.24987832022015952,-0.08468707149343886,-0.020202945512331386
-0.08740695742308177,0.1699191177807127,0.5382456341195702,-0.03455322362327334,-0.08468705951624254,-0.020202937435048418
-0.08740689659413588,0.1699191592245675,0.5382456565159377,-0.24987830667911745,0.041353617802572684,-0.02020295717132592
-0.08740691649145463,0.1699191394921704,0.538245636748616,-0.24987832672001506,-0.08468709953012887,-0.04561958933287924
-0.17717036335185807,-0.27997116384406906,0.33363448646850913,-0.03455319079415247,0.04135364598284169,-0.04561953756104533
0.1608729728846812,-0.09309243838846072,-0.10021107098630949,0.13949378050359285,0.033302113582612966,0.023627438962770003
0.12413982054955953,-0.09309243651805454,-0.10021107019080477,0.1394937797604751,0.03330211293068715,0.02362743954484657
0.1608729355755108,0.009947393174904118,-0.10021105342699846,0.13949380684061916,0.03330213711791046,0.023627438002343563
0.16087297445822832,-0.09309242955447804,-0.20108859818622798,0.13949377672203514,0.0333021107381986,0.023627438958889517
0.16087297390719577,-0.0930924365238753,-0.10021107039453162,0.07543547482540212,0.03330211179563777,0.023627439116050197
