Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.781982421875,0.594970703125,0.199951171875,0.028076171875,0.413330078125,0.704345703125,0.5711963
0.781982421875,0.594970703125,0.077880859375,0.082763671875,0.413330078125,0.704345703125,0.6510699
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.150146484375,0.704345703125,0.4955635
0.781982421875,0.594970703125,0.077880859375,0.028076171875,0.413330078125,0.159912109375,0.50519305
0.957763671875,0.141357421875,0.199951171875,0.082763671875,0.150146484375,0.159912109375,0.787798
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.954345703125,1.2198294
0.207763671875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.954345703125,1.0004768
0.531982421875,0.391357421875,0.827880859375,0.778076171875,0.163330078125,0.954345703125,1.1958975
0.531982421875,0.344970703125,0.449951171875,0.778076171875,0.163330078125,0.954345703125,0.77469206
0.531982421875,0.344970703125,0.827880859375,0.332763671875,0.163330078125,0.954345703125,1.3698806
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.400146484375,0.954345703125,1.2890114
0.531982421875,0.344970703125,0.827880859375,0.778076171875,0.163330078125,0.409912109375,1.2490766
0.207763671875,0.391357421875,0.449951171875,0.332763671875,0.400146484375,0.409912109375,0.77988786
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.2782203
0.707763671875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.7508012
0.031982421875,0.891357421875,0.327880859375,0.278076171875,0.663330078125,0.454345703125,0.2501949
0.031982421875,0.844970703125,0.949951171875,0.278076171875,0.663330078125,0.454345703125,0.98284423
0.031982421875,0.844970703125,0.327880859375,0.832763671875,0.663330078125,0.454345703125,0.09269273
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.900146484375,0.454345703125,0.28923988
0.031982421875,0.844970703125,0.327880859375,0.278076171875,0.663330078125,0.909912109375,0.25218529
0.707763671875,0.891357421875,0.949951171875,0.832763671875,0.900146484375,0.909912109375,1.2268567
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.55109495
0.129638671875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.6379666
0.047607421875,0.750732421875,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.19868821
0.047607421875,0.079345703125,0.153076171875,0.199951171875,0.460205078125,0.313720703125,0.5422401
0.047607421875,0.079345703125,0.062255859375,0.254638671875,0.460205078125,0.313720703125,0.5980553
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.540771484375,0.313720703125,0.5630906
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.269287109375,0.54125124
0.129638671875,0.750732421875,0.153076171875,0.254638671875,0.540771484375,0.269287109375,0.32581705
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.813720703125,0.9889653
0.629638671875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.813720703125,1.0261645
0.547607421875,0.250732421875,0.562255859375,0.699951171875,0.960205078125,0.813720703125,1.1608732
0.547607421875,0.579345703125,0.653076171875,0.699951171875,0.960205078125,0.813720703125,1.093447
0.547607421875,0.579345703125,0.562255859375,0.754638671875,0.960205078125,0.813720703125,0.9364784
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.040771484375,0.813720703125,0.8260031
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.769287109375,0.995767
0.629638671875,0.250732421875,0.653076171875,0.754638671875,0.040771484375,0.769287109375,1.093907
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.563720703125,1.1329172
0.379638671875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.563720703125,0.9394553
0.797607421875,0.000732421875,0.312255859375,0.449951171875,0.710205078125,0.563720703125,1.2939618
0.797607421875,0.329345703125,0.903076171875,0.449951171875,0.710205078125,0.563720703125,1.7767329
0.797607421875,0.329345703125,0.312255859375,0.504638671875,0.710205078125,0.563720703125,1.1300082
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.290771484375,0.563720703125,1.0665936
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.519287109375,1.1301584
0.379638671875,0.000732421875,0.903076171875,0.504638671875,0.290771484375,0.519287109375,1.6723244
0.297607421875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.5124923
0.879638671875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.7872027
0.297607421875,0.500732421875,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.6978167
0.297607421875,0.829345703125,0.403076171875,0.949951171875,0.210205078125,0.063720703125,0.053466916
0.297607421875,0.829345703125,0.812255859375,0.004638671875,0.210205078125,0.063720703125,0.5598177
0.297607421875,0.829345703125,0.812255859375,0.949951171875,0.790771484375,0.063720703125,0.6083448
0.297607421875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.019287109375,0.5043967
0.879638671875,0.500732421875,0.403076171875,0.004638671875,0.790771484375,0.019287109375,0.64858425
