k,stage,i,step,flag,x,minimum_selling_price,CO2_emission,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
37,NSGA2,6,4,success,"[ 76.234  75.085 187.829 210.285   5.      2.883   0.568  35.      1.
   2.569  82.702 205.441 278.349   1.213   0.905   0.486]",0.7019050370410633,0.07651978880412828,76.234,75.085,187.829,210.285,5.0,2.883,0.568,35.0,1.0,2.569,82.702,205.441,278.349,1.213,0.905,0.486
37,NSGA2,8,0,success,"[ 75.     75.224 210.    209.987   5.      1.6     0.6    35.      1.
   1.3    77.785 220.137 270.7     1.2     1.      0.596]",0.9420142739666983,-0.014383832545358398,75.0,75.224,210.0,209.987,5.0,1.6,0.6,35.0,1.0,1.3,77.785,220.137,270.7,1.2,1.0,0.596
37,NSGA2,8,1,success,"[ 75.05425  75.543   210.40475 210.348     5.01125   1.6       0.59975
  35.        1.        1.39575  77.42275 217.8615  270.0865    1.20175
   1.        0.59475]",0.9409412078234077,-0.014007607329532596,75.05425,75.543,210.40475,210.348,5.01125,1.6,0.59975,35.0,1.0,1.39575,77.42275,217.8615,270.0865,1.20175,1.0,0.59475
37,NSGA2,8,2,success,"[ 75.1085  75.862  210.8095 210.709    5.0225   1.6      0.5995  35.
   1.       1.4915  77.0605 215.586  269.473    1.2035   1.       0.5935]",0.9397549452370216,-0.01362672807677046,75.10849999999999,75.862,210.8095,210.709,5.0225,1.6,0.5994999999999999,35.0,1.0,1.4915,77.06049999999999,215.586,269.47299999999996,1.2035,1.0,0.5934999999999999
37,NSGA2,8,3,success,"[ 75.16275  76.181   211.21425 211.07      5.03375   1.6       0.59925
  35.        1.        1.58725  76.69825 213.3105  268.8595    1.20525
   1.        0.59225]",0.9385582874756786,-0.01325124362616895,75.16275,76.181,211.21425,211.07,5.0337499999999995,1.6,0.59925,35.0,1.0,1.58725,76.69825,213.3105,268.85949999999997,1.20525,1.0,0.5922499999999999
37,NSGA2,8,4,success,"[ 75.217  76.5   211.619 211.431   5.045   1.6     0.599  35.      1.
   1.683  76.336 211.035 268.246   1.207   1.      0.591]",0.9373688258817773,-0.01287413721279606,75.217,76.5,211.619,211.431,5.045,1.6,0.599,35.0,1.0,1.683,76.336,211.035,268.246,1.207,1.0,0.591
37,NSGA2,9,0,success,"[ 77.465  77.001 207.609 212.385   5.245   3.108   0.6    41.711   1.
   8.576  79.59  208.079 277.498   1.232   0.997   0.485]",0.7066474796049547,0.01644650796851749,77.465,77.001,207.609,212.385,5.245,3.108,0.6,41.711,1.0,8.576,79.59,208.079,277.498,1.232,0.997,0.485
37,NSGA2,9,1,success,"[ 76.7805   76.54    208.01775 211.73025   5.2045    3.10225   0.6
  40.03325   1.        8.4765   80.08075 203.80525 278.069     1.224
   0.99775   0.485  ]",0.7034267628056681,0.012747100391248937,76.7805,76.54,208.01775,211.73024999999998,5.2045,3.10225,0.6,40.033249999999995,1.0,8.476500000000001,80.08075,203.80525,278.06899999999996,1.224,0.99775,0.485
37,NSGA2,9,2,success,"[ 76.096   76.079  208.4265 211.0755   5.164    3.0965   0.6     38.3555
   1.       8.377   80.5715 199.5315 278.64     1.216    0.9985   0.485 ]",0.7005704101492672,0.009112816377507896,76.096,76.07900000000001,208.4265,211.07549999999998,5.164,3.0965,0.6,38.3555,1.0,8.377,80.5715,199.5315,278.64,1.216,0.9984999999999999,0.485
37,NSGA2,9,3,success,"[ 75.4115   75.618   208.83525 210.42075   5.1235    3.09075   0.6
  36.67775   1.        8.2775   81.06225 195.25775 279.211     1.208
   0.99925   0.485  ]",0.6979942243615128,0.005230530000878403,75.4115,75.618,208.83525,210.42075,5.1235,3.09075,0.6,36.67775,1.0,8.2775,81.06225,195.25775000000002,279.211,1.208,0.99925,0.485
37,NSGA2,9,4,success,"[ 74.727  75.157 209.244 209.766   5.083   3.085   0.6    35.      1.
   8.178  81.553 190.984 279.782   1.2     1.      0.485]",0.6970037227178716,-8.687738262968013e-05,74.727,75.157,209.244,209.766,5.083,3.085,0.6,35.0,1.0,8.178,81.553,190.984,279.782,1.2,1.0,0.485
37,NSGA2,10,0,success,"[ 73.761  76.582 209.11  209.689   5.004   1.6     0.6    35.      1.
   7.897  83.626 179.726 280.      1.2     1.      0.485]",0.6888222529074378,0.003753693861101343,73.761,76.582,209.11,209.689,5.004,1.6,0.6,35.0,1.0,7.897,83.626,179.726,280.0,1.2,1.0,0.485
37,NSGA2,10,1,success,"[ 72.937    76.555   208.95    209.747     5.01475   1.62325   0.6
  35.        1.        8.31375  82.644   179.665   280.9345    1.2
   1.        0.485  ]",0.6909107995680877,0.004902666849067049,72.937,76.55499999999999,208.95000000000002,209.74699999999999,5.014749999999999,1.62325,0.6,35.0,1.0,8.31375,82.644,179.665,280.9345,1.2,1.0,0.485
37,NSGA2,10,2,success,"[ 72.113   76.528  208.79   209.805    5.0255   1.6465   0.6     35.
   1.       8.7305  81.662  179.604  281.869    1.2      1.       0.485 ]",0.6919853579249005,0.006054997273701449,72.113,76.52799999999999,208.79000000000002,209.805,5.025499999999999,1.6465,0.6,35.0,1.0,8.7305,81.662,179.60399999999998,281.869,1.2,1.0,0.485
37,NSGA2,10,3,success,"[ 71.289    76.501   208.63    209.863     5.03625   1.66975   0.6
  35.        1.        9.14725  80.68    179.543   282.8035    1.2
   1.        0.485  ]",0.6930629790998268,0.007225861497859084,71.289,76.501,208.63,209.863,5.03625,1.66975,0.6,35.0,1.0,9.14725,80.67999999999999,179.543,282.8035,1.2,1.0,0.485
37,NSGA2,10,4,success,"[ 70.465  76.474 208.47  209.921   5.047   1.693   0.6    35.      1.
   9.564  79.698 179.482 283.738   1.2     1.      0.485]",0.6941477906952404,0.008415750230764674,70.465,76.474,208.47,209.921,5.047,1.693,0.6,35.0,1.0,9.564,79.698,179.482,283.738,1.2,1.0,0.485
37,NSGA2,11,0,success,"[ 75.     75.    210.    210.      5.345   1.6     0.6    35.      1.
   1.3    83.    193.805 280.      1.47    1.      0.485]",0.6006499686502446,-0.0035272503593816304,75.0,75.0,210.0,210.0,5.345,1.6,0.6,35.0,1.0,1.3,83.0,193.805,280.0,1.47,1.0,0.485
37,NSGA2,11,1,success,"[ 76.53675  75.038   210.00025 210.48175   5.26025   1.633     0.5995
  34.99275   1.        1.29725  82.661   192.297   281.466     1.523
   0.9915    0.4845 ]",0.6188808272981031,-0.0011714132293772527,76.53675,75.038,210.00025,210.48175,5.26025,1.633,0.5994999999999999,34.99275,1.0,1.29725,82.661,192.297,281.466,1.523,0.9915,0.4845
37,NSGA2,11,2,success,"[ 78.0735  75.076  210.0005 210.9635   5.1755   1.666    0.599   34.9855
   1.       1.2945  82.322  190.789  282.932    1.576    0.983    0.484 ]",0.6382608586020752,0.0013824407357296803,78.0735,75.076,210.0005,210.9635,5.1754999999999995,1.666,0.599,34.9855,1.0,1.2945,82.322,190.789,282.932,1.576,0.983,0.484
37,NSGA2,11,3,success,"[ 79.61025  75.114   210.00075 211.44525   5.09075   1.699     0.5985
  34.97825   1.        1.29175  81.983   189.281   284.398     1.629
   0.9745    0.4835 ]",0.6589183396740093,0.004144196948804102,79.61025000000001,75.114,210.00075,211.44525,5.09075,1.699,0.5985,34.978249999999996,1.0,1.29175,81.983,189.281,284.39799999999997,1.629,0.9744999999999999,0.4835
37,NSGA2,11,4,success,"[ 81.147  75.152 210.001 211.927   5.006   1.732   0.598  34.971   1.
   1.289  81.644 187.773 285.864   1.682   0.966   0.483]",0.6809087190391788,0.007126001852404867,81.147,75.152,210.001,211.927,5.006,1.732,0.598,34.971,1.0,1.289,81.644,187.773,285.864,1.682,0.966,0.483
37,NSGA2,12,0,success,"[ 75.     92.362 210.    245.097   5.      1.417   0.6    35.      1.
   1.3    83.    219.843 280.      1.186   1.      0.485]",0.6102422361196221,0.09204456154412535,75.0,92.362,210.0,245.097,5.0,1.417,0.6,35.0,1.0,1.3,83.0,219.843,280.0,1.186,1.0,0.485
37,NSGA2,12,1,product_spec_not_met,"[ 74.99075  92.8225  209.982   244.9945    4.986     1.41775   0.6
  34.98825   1.        1.251    83.15975 218.94325 279.75975   1.2215
   0.99775   0.4855 ]",1.0,0.09081638569022807,74.99074999999999,92.82249999999999,209.982,244.99450000000002,4.986,1.41775,0.6,34.98825,1.0,1.2510000000000001,83.15975,218.94324999999998,279.75975,1.2215,0.99775,0.4855
37,NSGA2,12,2,product_spec_not_met,"[ 74.9815  93.283  209.964  244.892    4.972    1.4185   0.6     34.9765
   1.       1.202   83.3195 218.0435 279.5195   1.257    0.9955   0.486 ]",1.0,0.09027186117158967,74.9815,93.28299999999999,209.964,244.892,4.9719999999999995,1.4184999999999999,0.6,34.9765,1.0,1.202,83.3195,218.0435,279.5195,1.2570000000000001,0.9955,0.486
37,NSGA2,12,3,product_spec_not_met,"[ 74.97225  93.7435  209.946   244.7895    4.958     1.41925   0.6
  34.96475   1.        1.153    83.47925 217.14375 279.27925   1.2925
   0.99325   0.4865 ]",1.0,0.08974999829785829,74.97225,93.7435,209.946,244.7895,4.958,1.41925,0.6,34.96475,1.0,1.153,83.47925,217.14375,279.27925,1.2925,0.99325,0.4865
37,NSGA2,12,4,product_spec_not_met,"[ 74.963  94.204 209.928 244.687   4.944   1.42    0.6    34.953   1.
   1.104  83.639 216.244 279.039   1.328   0.991   0.487]",1.0,0.08923612172348117,74.963,94.204,209.928,244.687,4.944,1.42,0.6,34.953,1.0,1.104,83.639,216.244,279.039,1.328,0.991,0.487
37,NSGA2,13,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   6.     83.    208.    280.      1.2     1.      0.485]",0.6881557019339692,-0.003846367428261705,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,6.0,83.0,208.0,280.0,1.2,1.0,0.485
37,NSGA2,13,1,success,"[ 74.99025  75.462   209.554   210.976     5.02475   1.6       0.6
  35.        1.        5.96175  81.3045  207.044   280.58325   1.20575
   0.9945    0.484  ]",0.6902936292979595,0.0015856423414051858,74.99025,75.462,209.554,210.976,5.02475,1.6,0.6,35.0,1.0,5.96175,81.3045,207.04399999999998,280.58325,1.20575,0.9944999999999999,0.484
37,NSGA2,13,2,success,"[ 74.9805  75.924  209.108  211.952    5.0495   1.6      0.6     35.
   1.       5.9235  79.609  206.088  281.1665   1.2115   0.989    0.483 ]",0.6923790600102554,0.007084936898730904,74.9805,75.924,209.108,211.952,5.0495,1.6,0.6,35.0,1.0,5.923500000000001,79.60900000000001,206.088,281.16650000000004,1.2115,0.989,0.483
37,NSGA2,13,3,success,"[ 74.97075  76.386   208.662   212.928     5.07425   1.6       0.6
  35.        1.        5.88525  77.9135  205.132   281.74975   1.21725
   0.9835    0.482  ]",0.6943040569466601,0.012670372140469982,74.97075,76.386,208.662,212.928,5.07425,1.6,0.6,35.0,1.0,5.88525,77.9135,205.132,281.74975,1.21725,0.9835,0.482
37,NSGA2,13,4,success,"[ 74.961  76.848 208.216 213.904   5.099   1.6     0.6    35.      1.
   5.847  76.218 204.176 282.333   1.223   0.978   0.481]",0.6966087801706836,0.018351675927198618,74.961,76.848,208.216,213.904,5.099,1.6,0.6,35.0,1.0,5.847,76.218,204.176,282.333,1.223,0.978,0.481
37,NSGA2,15,0,success,"[ 75.     75.    210.    222.851   5.      2.24    0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5685857307985266,0.032754359417531034,75.0,75.0,210.0,222.851,5.0,2.24,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
37,NSGA2,15,1,success,"[ 74.99475  75.00075 209.9865  222.2585    5.00225   2.29875   0.6
  35.        1.        1.2985   82.9205  208.011   280.01025   1.2
   1.        0.485  ]",0.5699813725622916,0.030943631061972354,74.99475,75.00075,209.9865,222.2585,5.00225,2.29875,0.6,35.0,1.0,1.2985,82.9205,208.011,280.01025,1.2,1.0,0.485
37,NSGA2,15,2,success,"[ 74.9895  75.0015 209.973  221.666    5.0045   2.3575   0.6     35.
   1.       1.297   82.841  208.022  280.0205   1.2      1.       0.485 ]",0.5713949414200264,0.02912910801699319,74.98949999999999,75.0015,209.973,221.666,5.0045,2.3575,0.6,35.0,1.0,1.2970000000000002,82.84100000000001,208.022,280.02049999999997,1.2,1.0,0.485
37,NSGA2,15,3,success,"[ 74.98425  75.00225 209.9595  221.0735    5.00675   2.41625   0.6
  35.        1.        1.2955   82.7615  208.033   280.03075   1.2
   1.        0.485  ]",0.5728384689599287,0.027323946876697338,74.98425,75.00225,209.9595,221.0735,5.00675,2.4162500000000002,0.6,35.0,1.0,1.2955,82.7615,208.03300000000002,280.03075,1.2,1.0,0.485
37,NSGA2,15,4,success,"[ 74.979  75.003 209.946 220.481   5.009   2.475   0.6    35.      1.
   1.294  82.682 208.044 280.041   1.2     1.      0.485]",0.5743127226144347,0.025528304693767396,74.979,75.003,209.946,220.481,5.009,2.475,0.6,35.0,1.0,1.294,82.682,208.044,280.041,1.2,1.0,0.485
37,NSGA2,16,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    172.222 280.      1.2     1.      0.485]",0.5610925353551129,-0.001499352554027438,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,172.222,280.0,1.2,1.0,0.485
37,NSGA2,16,1,success,"[ 75.17525  74.988   210.53875 209.95025   4.99325   1.6       0.6
  35.        1.        1.38125  82.99325 173.4215  277.96975   1.2
   1.        0.485  ]",0.6309297184351852,0.0002724449801251622,75.17525,74.988,210.53875,209.95024999999998,4.99325,1.6,0.6,35.0,1.0,1.38125,82.99325,173.4215,277.96975,1.2,1.0,0.485
37,NSGA2,16,2,success,"[ 75.3505  74.976  211.0775 209.9005   4.9865   1.6      0.6     35.
   1.       1.4625  82.9865 174.621  275.9395   1.2      1.       0.485 ]",0.6919829062449323,0.0015500878793031278,75.3505,74.976,211.0775,209.9005,4.9864999999999995,1.6,0.6,35.0,1.0,1.4625,82.9865,174.621,275.9395,1.2,1.0,0.485
37,NSGA2,16,3,success,"[ 75.52575  74.964   211.61625 209.85075   4.97975   1.6       0.6
  35.        1.        1.54375  82.97975 175.8205  273.90925   1.2
   1.        0.485  ]",0.6925116652014679,0.0009655459996480049,75.52574999999999,74.964,211.61625,209.85075,4.97975,1.6,0.6,35.0,1.0,1.54375,82.97975,175.8205,273.90925000000004,1.2,1.0,0.485
37,NSGA2,16,4,success,"[ 75.701  74.952 212.155 209.801   4.973   1.6     0.6    35.      1.
   1.625  82.973 177.02  271.879   1.2     1.      0.485]",0.6930444153269147,0.00037991864570846866,75.701,74.952,212.155,209.801,4.973,1.6,0.6,35.0,1.0,1.625,82.973,177.02,271.879,1.2,1.0,0.485
37,NSGA2,17,0,success,"[ 75.     75.    210.    210.      5.      3.5     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5648764634823313,-0.0064764755691716185,75.0,75.0,210.0,210.0,5.0,3.5,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
37,NSGA2,17,1,success,"[ 75.018    75.0085  209.9855  210.00125   5.0035    3.49825   0.6
  35.        1.        1.41925  82.93275 208.18325 280.23075   1.2
   1.        0.485  ]",0.6869238903132056,-0.004881423998981066,75.018,75.0085,209.9855,210.00125,5.0035,3.49825,0.6,35.0,1.0,1.41925,82.93275,208.18325,280.23075,1.2,1.0,0.485
37,NSGA2,17,2,success,"[ 75.036   75.017  209.971  210.0025   5.007    3.4965   0.6     35.
   1.       1.5385  82.8655 208.3665 280.4615   1.2      1.       0.485 ]",0.6948041891424664,-0.00471487381173156,75.036,75.017,209.971,210.0025,5.007,3.4965,0.6,35.0,1.0,1.5385,82.8655,208.3665,280.4615,1.2,1.0,0.485
37,NSGA2,17,3,success,"[ 75.054    75.0255  209.9565  210.00375   5.0105    3.49475   0.6
  35.        1.        1.65775  82.79825 208.54975 280.69225   1.2
   1.        0.485  ]",0.6948220631816956,-0.004647778008082389,75.054,75.02550000000001,209.9565,210.00375,5.0105,3.49475,0.6,35.0,1.0,1.65775,82.79825,208.54975000000002,280.69225,1.2,1.0,0.485
37,NSGA2,17,4,success,"[ 75.072  75.034 209.942 210.005   5.014   3.493   0.6    35.      1.
   1.777  82.731 208.733 280.923   1.2     1.      0.485]",0.6948386223243723,-0.004580324585358573,75.072,75.034,209.942,210.005,5.014,3.493,0.6,35.0,1.0,1.777,82.731,208.733,280.923,1.2,1.0,0.485
37,NSGA2,18,0,not_converged,"[ 74.728  80.826 209.849 211.232   5.      1.574   0.583  35.      1.
   4.682  78.147 193.376 278.824   1.407   1.      0.466]",,,74.728,80.826,209.849,211.232,5.0,1.574,0.583,35.0,1.0,4.682,78.147,193.376,278.824,1.407,1.0,0.466
37,NSGA2,20,0,success,"[ 70.432  76.202 204.422 210.378   5.2     1.6     0.6    35.      1.
   5.897  76.536 207.226 254.403   1.2     1.      0.485]",0.7037399582166204,0.015009274251796361,70.432,76.202,204.422,210.378,5.2,1.6,0.6,35.0,1.0,5.897,76.536,207.226,254.403,1.2,1.0,0.485
37,NSGA2,20,1,success,"[ 71.29825  76.344   204.189   210.88075   5.1705    1.6       0.6
  35.        1.        5.70525  76.3755  207.065   253.532     1.19975
   0.99425   0.4845 ]",0.7057405345098883,0.017750104295061468,71.29825,76.344,204.189,210.88074999999998,5.1705000000000005,1.6,0.6,35.0,1.0,5.70525,76.3755,207.065,253.53199999999998,1.1997499999999999,0.99425,0.4845
37,NSGA2,20,2,success,"[ 72.1645  76.486  203.956  211.3835   5.141    1.6      0.6     35.
   1.       5.5135  76.215  206.904  252.661    1.1995   0.9885   0.484 ]",0.7055379186398449,0.020444094509481973,72.1645,76.48599999999999,203.95600000000002,211.3835,5.141,1.6,0.6,35.0,1.0,5.5135000000000005,76.215,206.904,252.661,1.1995,0.9884999999999999,0.484
37,NSGA2,20,3,success,"[ 73.03075  76.628   203.723   211.88625   5.1115    1.6       0.6
  35.        1.        5.32175  76.0545  206.743   251.79      1.19925
   0.98275   0.4835 ]",0.705341684087554,0.02315565121886075,73.03075000000001,76.628,203.723,211.88625000000002,5.1114999999999995,1.6,0.6,35.0,1.0,5.32175,76.0545,206.743,251.79000000000002,1.1992500000000001,0.98275,0.4835
37,NSGA2,20,4,success,"[ 73.897  76.77  203.49  212.389   5.082   1.6     0.6    35.      1.
   5.13   75.894 206.582 250.919   1.199   0.977   0.483]",0.7051445920730414,0.0258789239880477,73.897,76.77,203.49,212.389,5.082,1.6,0.6,35.0,1.0,5.13,75.894,206.582,250.919,1.199,0.977,0.483
37,NSGA2,21,0,success,"[ 75.     81.358 210.    226.755   5.      1.611   0.6    35.      1.
   1.312  83.    208.    280.      1.205   0.805   0.485]",0.576428913075302,0.04654407716841977,75.0,81.358,210.0,226.755,5.0,1.611,0.6,35.0,1.0,1.312,83.0,208.0,280.0,1.205,0.805,0.485
37,NSGA2,21,1,success,"[ 75.112    80.65625 211.14925 225.98675   5.00225   1.61175   0.5975
  35.        1.        1.522    83.0335  208.0875  279.59825   1.22025
   0.775     0.48525]",0.6971920872121137,0.051063201844857894,75.112,80.65625,211.14925,225.98675,5.00225,1.61175,0.5974999999999999,35.0,1.0,1.522,83.0335,208.0875,279.59825,1.22025,0.775,0.48524999999999996
37,NSGA2,21,2,success,"[ 75.224   79.9545 212.2985 225.2185   5.0045   1.6125   0.595   35.
   1.       1.732   83.067  208.175  279.1965   1.2355   0.745    0.4855]",0.6988239832823416,0.04338998201314294,75.22399999999999,79.9545,212.2985,225.2185,5.0045,1.6125,0.595,35.0,1.0,1.7320000000000002,83.06700000000001,208.175,279.1965,1.2355,0.7450000000000001,0.4855
37,NSGA2,21,3,success,"[ 75.336    79.25275 213.44775 224.45025   5.00675   1.61325   0.5925
  35.        1.        1.942    83.1005  208.2625  278.79475   1.25075
   0.715     0.48575]",0.7004812588888218,0.03574986863957294,75.336,79.25275,213.44775,224.45024999999998,5.00675,1.61325,0.5925,35.0,1.0,1.9420000000000002,83.1005,208.2625,278.79474999999996,1.25075,0.7150000000000001,0.48575
37,NSGA2,21,4,success,"[ 75.448  78.551 214.597 223.682   5.009   1.614   0.59   35.      1.
   2.152  83.134 208.35  278.393   1.266   0.685   0.486]",0.7009023296148563,0.029078520087878798,75.448,78.551,214.597,223.682,5.009,1.614,0.59,35.0,1.0,2.152,83.134,208.35,278.393,1.266,0.685,0.486
37,NSGA2,22,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.5     0.485]",0.5529571394033576,-0.005765731938178648,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.5,0.485
37,NSGA2,22,1,success,"[ 74.99075  75.00575 209.99475 210.6565    5.00025   1.73125   0.6
  35.        1.        1.2945   82.9985  208.0345  280.0515    1.2
   0.51175   0.485  ]",0.5533148256983368,-0.003928353088968604,74.99074999999999,75.00575,209.99475,210.6565,5.00025,1.7312500000000002,0.6,35.0,1.0,1.2945,82.9985,208.0345,280.05150000000003,1.2,0.51175,0.485
37,NSGA2,22,2,success,"[ 74.9815  75.0115 209.9895 211.313    5.0005   1.8625   0.6     35.
   1.       1.289   82.997  208.069  280.103    1.2      0.5235   0.485 ]",0.5537332557581862,-0.002083747523929349,74.9815,75.0115,209.98950000000002,211.313,5.000500000000001,1.8625,0.6,35.0,1.0,1.2890000000000001,82.997,208.06900000000002,280.103,1.2,0.5235000000000001,0.485
37,NSGA2,22,3,success,"[ 74.97225  75.01725 209.98425 211.9695    5.00075   1.99375   0.6
  35.        1.        1.2835   82.9955  208.1035  280.1545    1.2
   0.53525   0.485  ]",0.55422644688682,-0.00022003257432149487,74.97225,75.01724999999999,209.98425,211.9695,5.00075,1.99375,0.6,35.0,1.0,1.2835,82.99549999999999,208.1035,280.1545,1.2,0.53525,0.485
37,NSGA2,22,4,product_spec_not_met,"[ 74.963  75.023 209.979 212.626   5.001   2.125   0.6    35.      1.
   1.278  82.994 208.138 280.206   1.2     0.547   0.485]",1.0,0.0016557567398174258,74.963,75.023,209.979,212.626,5.001,2.125,0.6,35.0,1.0,1.278,82.994,208.138,280.206,1.2,0.547,0.485
37,NSGA2,23,0,success,"[ 75.954  75.    210.021 217.355   5.001   1.896   0.601  34.915   1.
   9.597  82.964 209.852 280.001   1.295   0.997   0.485]",0.7103783603857472,0.02329442639920655,75.954,75.0,210.021,217.355,5.001,1.896,0.601,34.915,1.0,9.597,82.964,209.852,280.001,1.295,0.997,0.485
37,NSGA2,23,1,success,"[ 75.855    74.9995  209.05675 216.45475   5.00425   1.8215    0.60075
  34.93625   1.        9.52075  82.8845  207.661   278.8445    1.386
   0.99775   0.485  ]",0.7280051528217762,0.024591339251744164,75.85499999999999,74.9995,209.05675,216.45475,5.004250000000001,1.8215,0.60075,34.93625,1.0,9.52075,82.8845,207.661,278.8445,1.386,0.99775,0.485
37,NSGA2,23,2,success,"[ 75.756   74.999  208.0925 215.5545   5.0075   1.747    0.6005  34.9575
   1.       9.4445  82.805  205.47   277.688    1.477    0.9985   0.485 ]",0.7461227360790222,0.02593508175859213,75.756,74.999,208.09249999999997,215.5545,5.0075,1.7469999999999999,0.6005,34.957499999999996,1.0,9.4445,82.805,205.47,277.688,1.4769999999999999,0.9984999999999999,0.485
37,NSGA2,23,3,success,"[ 75.657    74.9985  207.12825 214.65425   5.01075   1.6725    0.60025
  34.97875   1.        9.36825  82.7255  203.279   276.5315    1.568
   0.99925   0.485  ]",0.7644284200288028,0.027326386084607714,75.65700000000001,74.9985,207.12824999999998,214.65425,5.01075,1.6725,0.60025,34.97875,1.0,9.36825,82.7255,203.279,276.5315,1.568,0.99925,0.485
37,NSGA2,23,4,success,"[ 75.558  74.998 206.164 213.754   5.014   1.598   0.6    35.      1.
   9.292  82.646 201.088 275.375   1.659   1.      0.485]",0.7827232675563953,0.028725967286984695,75.558,74.998,206.164,213.754,5.014,1.598,0.6,35.0,1.0,9.292,82.646,201.088,275.375,1.659,1.0,0.485
37,NSGA2,24,0,success,"[ 77.385  58.705 210.296 225.125   4.978   1.6     0.598  36.181   1.
   1.836  83.175 208.426 280.942   1.148   0.934   0.463]",0.6514614798340835,0.04884624251376871,77.385,58.705,210.296,225.125,4.978,1.6,0.598,36.181,1.0,1.836,83.175,208.426,280.942,1.148,0.934,0.463
37,NSGA2,24,1,success,"[ 77.403    59.01525 210.04875 224.579     4.9825    1.6       0.59825
  36.677     1.        1.70075  82.20675 208.35875 276.73525   1.15725
   0.9505    0.46825]",0.6546862270723166,0.059914861661731676,77.403,59.015249999999995,210.04874999999998,224.579,4.9825,1.6,0.59825,36.677,1.0,1.70075,82.20675,208.35875,276.73525,1.15725,0.9505,0.46825
37,NSGA2,24,2,success,"[ 77.421   59.3255 209.8015 224.033    4.987    1.6      0.5985  37.173
   1.       1.5655  81.2385 208.2915 272.5285   1.1665   0.967    0.4735]",0.6668780574665696,0.05906012773185279,77.42099999999999,59.3255,209.80149999999998,224.03300000000002,4.987,1.6,0.5985,37.173,1.0,1.5655000000000001,81.2385,208.29149999999998,272.5285,1.1665,0.9670000000000001,0.47350000000000003
37,NSGA2,24,3,success,"[ 77.439    59.63575 209.55425 223.487     4.9915    1.6       0.59875
  37.669     1.        1.43025  80.27025 208.22425 268.32175   1.17575
   0.9835    0.47875]",0.6797408997492798,0.05821256283874177,77.439,59.63575,209.55425,223.487,4.9915,1.6,0.59875,37.669,1.0,1.43025,80.27025,208.22425,268.32175,1.17575,0.9835,0.47875
37,NSGA2,24,4,success,"[ 77.457  59.946 209.307 222.941   4.996   1.6     0.599  38.165   1.
   1.295  79.302 208.157 264.115   1.185   1.      0.484]",0.6931185950136938,0.05732661559756394,77.457,59.946,209.307,222.941,4.996,1.6,0.599,38.165,1.0,1.295,79.302,208.157,264.115,1.185,1.0,0.484
37,NSGA2,25,0,success,"[ 75.     75.486 210.    211.485   6.843   1.675   0.584  34.888   1.
   1.305  78.234 207.98  287.545   2.128   0.976   0.486]",0.8762673567884771,0.007049658555335075,75.0,75.486,210.0,211.485,6.843,1.675,0.584,34.888,1.0,1.305,78.234,207.98,287.545,2.128,0.976,0.486
37,NSGA2,25,1,success,"[ 75.       75.36425 210.      211.54325   7.29825   1.664     0.5865
  37.3205    1.        1.37875  79.49025 207.985   285.743     2.21575
   0.915     0.488  ]",0.8958004863388068,0.008055987753353004,75.0,75.36425,210.0,211.54325,7.2982499999999995,1.6640000000000001,0.5865,37.320499999999996,1.0,1.37875,79.49025,207.98499999999999,285.743,2.21575,0.915,0.488
37,NSGA2,25,2,success,"[ 75.      75.2425 210.     211.6015   7.7535   1.653    0.589   39.753
   1.       1.4525  80.7465 207.99   283.941    2.3035   0.854    0.49  ]",0.9145956619882231,0.009736613332967499,75.0,75.2425,210.0,211.6015,7.7535,1.653,0.589,39.753,1.0,1.4525000000000001,80.7465,207.99,283.94100000000003,2.3035,0.854,0.49
37,NSGA2,25,3,success,"[ 75.       75.12075 210.      211.65975   8.20875   1.642     0.5915
  42.1855    1.        1.52625  82.00275 207.995   282.139     2.39125
   0.793     0.492  ]",0.9321902230342728,0.0127352854381543,75.0,75.12075,210.0,211.65975,8.20875,1.642,0.5914999999999999,42.185500000000005,1.0,1.52625,82.00274999999999,207.995,282.139,2.3912500000000003,0.7929999999999999,0.492
37,NSGA2,25,4,success,"[ 75.     74.999 210.    211.718   8.664   1.631   0.594  44.618   1.
   1.6    83.259 208.    280.337   2.479   0.732   0.494]",0.9520445190141298,0.013718673247157101,75.0,74.999,210.0,211.718,8.664,1.631,0.594,44.618,1.0,1.6,83.259,208.0,280.337,2.479,0.732,0.494
