Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220,CO2_emission
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,2.325,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660491
75,75,210,210,5,3.05,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660712
75,75,210,210,5,3.775,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566082
75,75,210,210,5,4.5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660814
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,2.45,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660476
75,75,210,210,5,3.3,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660613
75,75,210,210,5,4.15,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660619
75,75,210,210,5,5,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660645
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.5105,35,1,1.3,83,208,280,1.2,1,0.485,-0.005661291
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.53,35,1,1.3,83,208,280,1.2,1,0.485,-0.005660761
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.5505,35,1,1.3,83,208,280,1.2,1,0.485,-0.005659475
75,75,210,210,5,1.6,0.501,35,1,1.3,83,208,280,1.2,1,0.485,-0.006081177
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.5725,35,1,1.3,83,208,280,1.2,1,0.485,-0.005658797
75,75,210,210,5,1.6,0.545,35,1,1.3,83,208,280,1.2,1,0.485,-0.005661178
75,75,210,210,5,1.6,0.5175,35,1,1.3,83,208,280,1.2,1,0.485,-0.005658491
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.596,35,1,1.3,83,208,280,1.2,1,0.485,-0.005649114
75,75,210,210,5,1.6,0.592,35,1,1.3,83,208,280,1.2,1,0.485,-0.005661708
75,75,210,210,5,1.6,0.588,35,1,1.3,83,208,280,1.2,1,0.485,-0.005662715
75,75,210,210,5,1.6,0.584,35,1,1.3,83,208,280,1.2,1,0.485,-0.005661566
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.62075,35,1,1.3,83,208,280,1.2,1,0.485,-0.005665595
75,75,210,210,5,1.6,0.6415,35,1,1.3,83,208,280,1.2,1,0.485,-0.005839478
75,75,210,210,5,1.6,0.66225,35,1,1.3,83,208,280,1.2,1,0.485,-0.005841667
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.647,35,1,1.3,83,208,280,1.2,1,0.485,-0.005783091
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,32.5,1,1.3,83,208,280,1.2,1,0.485,-0.006751914
75,75,210,210,5,1.6,0.6,30,1,1.3,83,208,280,1.2,1,0.485,-0.008267018
75,75,210,210,5,1.6,0.6,27.5,1,1.3,83,208,280,1.2,1,0.485,0.110861788
75,75,210,210,5,1.6,0.6,25,1,1.3,83,208,280,1.2,1,0.485,0.110077113
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,34.58325,1,1.3,83,208,280,1.2,1,0.485,-0.005752023
75,75,210,210,5,1.6,0.6,34.1665,1,1.3,83,208,280,1.2,1,0.485,-0.005857578
75,75,210,210,5,1.6,0.6,33.74975,1,1.3,83,208,280,1.2,1,0.485,-0.006318905
75,75,210,210,5,1.6,0.6,33.333,1,1.3,83,208,280,1.2,1,0.485,-0.006425841
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,36.66675,1,1.3,83,208,280,1.2,1,0.485,-0.005255689
75,75,210,210,5,1.6,0.6,38.3335,1,1.3,83,208,280,1.2,1,0.485,-0.004839975
75,75,210,210,5,1.6,0.6,40.00025,1,1.3,83,208,280,1.2,1,0.485,-0.003224616
75,75,210,210,5,1.6,0.6,41.667,1,1.3,83,208,280,1.2,1,0.485,-0.002847547
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,40.83325,1,1.3,83,208,280,1.2,1,0.485,-0.003685404
75,75,210,210,5,1.6,0.6,46.6665,1,1.3,83,208,280,1.2,1,0.485,-0.000761566
75,75,210,210,5,1.6,0.6,52.49975,1,1.3,83,208,280,1.2,1,0.485,0.000816006
75,75,210,210,5,1.6,0.6,58.333,1,1.3,83,208,280,1.2,1,0.485,0.002996318
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,42.91675,1,1.3,83,208,280,1.2,1,0.485,-0.002705281
75,75,210,210,5,1.6,0.6,50.8335,1,1.3,83,208,280,1.2,1,0.485,0.00065127
75,75,210,210,5,1.6,0.6,58.75025,1,1.3,83,208,280,1.2,1,0.485,0.003657408
75,75,210,210,5,1.6,0.6,66.667,1,1.3,83,208,280,1.2,1,0.485,0.005671873
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,45,1,1.3,83,208,280,1.2,1,0.485,-0.001255406
75,75,210,210,5,1.6,0.6,55,1,1.3,83,208,280,1.2,1,0.485,0.002038445
75,75,210,210,5,1.6,0.6,65,1,1.3,83,208,280,1.2,1,0.485,0.005472505
75,75,210,210,5,1.6,0.6,75,1,1.3,83,208,280,1.2,1,0.485,0.007607556
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,47.08325,1,1.3,83,208,280,1.2,1,0.485,-0.000788876
75,75,210,210,5,1.6,0.6,59.1665,1,1.3,83,208,280,1.2,1,0.485,0.003780318
75,75,210,210,5,1.6,0.6,71.24975,1,1.3,83,208,280,1.2,1,0.485,0.00697709
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,49.16675,1,1.3,83,208,280,1.2,1,0.485,-0.000109397
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,51.25,1,1.3,83,208,280,1.2,1,0.485,0.000586783
75,75,210,210,5,1.6,0.6,67.5,1,1.3,83,208,280,1.2,1,0.485,0.005748225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1.0555,1.3,83,208,280,1.2,1,0.485,-0.005667155
75,75,210,210,5,1.6,0.6,35,1.111,1.3,83,208,280,1.2,1,0.485,-0.005671576
75,75,210,210,5,1.6,0.6,35,1.1665,1.3,83,208,280,1.2,1,0.485,-0.005675581
75,75,210,210,5,1.6,0.6,35,1.222,1.3,83,208,280,1.2,1,0.485,-0.005679224
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.475,83,208,280,1.2,1,0.485,-0.003846262
75,75,210,210,5,1.6,0.6,35,1,1.65,83,208,280,1.2,1,0.485,-0.003846264
75,75,210,210,5,1.6,0.6,35,1,1.825,83,208,280,1.2,1,0.485,-0.003846266
75,75,210,210,5,1.6,0.6,35,1,2,83,208,280,1.2,1,0.485,-0.003846268
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.725,83,208,280,1.2,1,0.485,-0.003846267
75,75,210,210,5,1.6,0.6,35,1,2.15,83,208,280,1.2,1,0.485,-0.003846275
75,75,210,210,5,1.6,0.6,35,1,2.575,83,208,280,1.2,1,0.485,-0.003846283
75,75,210,210,5,1.6,0.6,35,1,3,83,208,280,1.2,1,0.485,-0.003846291
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.975,83,208,280,1.2,1,0.485,-0.003846272
75,75,210,210,5,1.6,0.6,35,1,2.65,83,208,280,1.2,1,0.485,-0.003846286
75,75,210,210,5,1.6,0.6,35,1,3.325,83,208,280,1.2,1,0.485,-0.003846301
75,75,210,210,5,1.6,0.6,35,1,4,83,208,280,1.2,1,0.485,-0.003846314
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,2.225,83,208,280,1.2,1,0.485,-0.003846278
75,75,210,210,5,1.6,0.6,35,1,3.15,83,208,280,1.2,1,0.485,-0.003846296
75,75,210,210,5,1.6,0.6,35,1,4.075,83,208,280,1.2,1,0.485,-0.003846312
75,75,210,210,5,1.6,0.6,35,1,5,83,208,280,1.2,1,0.485,-0.003846331
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,2.475,83,208,280,1.2,1,0.485,-0.003846283
75,75,210,210,5,1.6,0.6,35,1,3.65,83,208,280,1.2,1,0.485,-0.003846307
75,75,210,210,5,1.6,0.6,35,1,4.825,83,208,280,1.2,1,0.485,-0.00384633
75,75,210,210,5,1.6,0.6,35,1,6,83,208,280,1.2,1,0.485,-0.003846354
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,2.725,83,208,280,1.2,1,0.485,-0.003846289
75,75,210,210,5,1.6,0.6,35,1,4.15,83,208,280,1.2,1,0.485,-0.003846318
75,75,210,210,5,1.6,0.6,35,1,5.575,83,208,280,1.2,1,0.485,-0.003846347
75,75,210,210,5,1.6,0.6,35,1,7,83,208,280,1.2,1,0.485,-0.003846377
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,2.975,83,208,280,1.2,1,0.485,-0.003846294
75,75,210,210,5,1.6,0.6,35,1,4.65,83,208,280,1.2,1,0.485,-0.003846329
75,75,210,210,5,1.6,0.6,35,1,6.325,83,208,280,1.2,1,0.485,-0.003846367
75,75,210,210,5,1.6,0.6,35,1,8,83,208,280,1.2,1,0.485,-0.0038464
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,3.225,83,208,280,1.2,1,0.485,-0.0038463
75,75,210,210,5,1.6,0.6,35,1,5.15,83,208,280,1.2,1,0.485,-0.003846341
75,75,210,210,5,1.6,0.6,35,1,7.075,83,208,280,1.2,1,0.485,-0.003846383
75,75,210,210,5,1.6,0.6,35,1,9,83,208,280,1.2,1,0.485,-0.003846424
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,3.475,83,208,280,1.2,1,0.485,-0.003846305
75,75,210,210,5,1.6,0.6,35,1,5.65,83,208,280,1.2,1,0.485,-0.003846351
75,75,210,210,5,1.6,0.6,35,1,7.825,83,208,280,1.2,1,0.485,-0.003846399
75,75,210,210,5,1.6,0.6,35,1,10,83,208,280,1.2,1,0.485,-0.003846446
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,74.75,208,280,1.2,1,0.485,-0.003690834
75,75,210,210,5,1.6,0.6,35,1,1.3,66.5,208,280,1.2,1,0.485,-0.003533124
75,75,210,210,5,1.6,0.6,35,1,1.3,58.25,208,280,1.2,1,0.485,-0.00337325
75,75,210,210,5,1.6,0.6,35,1,1.3,50,208,280,1.2,1,0.485,-0.003211326
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,77.52775,208,280,1.2,1,0.485,-0.003743425
75,75,210,210,5,1.6,0.6,35,1,1.3,72.0555,208,280,1.2,1,0.485,-0.003639567
75,75,210,210,5,1.6,0.6,35,1,1.3,66.58325,208,280,1.2,1,0.485,-0.003534722
75,75,210,210,5,1.6,0.6,35,1,1.3,61.111,208,280,1.2,1,0.485,-0.003428923
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,80.3055,208,280,1.2,1,0.485,-0.003795753
75,75,210,210,5,1.6,0.6,35,1,1.3,77.611,208,280,1.2,1,0.485,-0.00374501
75,75,210,210,5,1.6,0.6,35,1,1.3,74.9165,208,280,1.2,1,0.485,-0.003693989
75,75,210,210,5,1.6,0.6,35,1,1.3,72.222,208,280,1.2,1,0.485,-0.003642764
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83.08325,208,280,1.2,1,0.485,-0.005698638
75,75,210,210,5,1.6,0.6,35,1,1.3,83.1665,208,280,1.2,1,0.485,-0.00573411
75,75,210,210,5,1.6,0.6,35,1,1.3,83.24975,208,280,1.2,1,0.485,-0.005768768
75,75,210,210,5,1.6,0.6,35,1,1.3,83.333,208,280,1.2,1,0.485,-0.005802953
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,193.5,280,1.2,1,0.485,-0.003970576
75,75,210,210,5,1.6,0.6,35,1,1.3,83,179,280,1.2,1,0.485,-0.00228514
75,75,210,210,5,1.6,0.6,35,1,1.3,83,164.5,280,1.2,1,0.485,-0.000605674
75,75,210,210,5,1.6,0.6,35,1,1.3,83,150,280,1.2,1,0.485,0.001068114
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,196.27775,280,1.2,1,0.485,-0.004294157
75,75,210,210,5,1.6,0.6,35,1,1.3,83,184.5555,280,1.2,1,0.485,-0.002930174
75,75,210,210,5,1.6,0.6,35,1,1.3,83,172.83325,280,1.2,1,0.485,-0.001570161
75,75,210,210,5,1.6,0.6,35,1,1.3,83,161.111,280,1.2,1,0.485,-0.000213971
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,199.0555,280,1.2,1,0.485,-0.004617969
75,75,210,210,5,1.6,0.6,35,1,1.3,83,190.111,280,1.2,1,0.485,-0.003576099
75,75,210,210,5,1.6,0.6,35,1,1.3,83,181.1665,280,1.2,1,0.485,-0.00253658
75,75,210,210,5,1.6,0.6,35,1,1.3,83,172.222,280,1.2,1,0.485,-0.001499349
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,201.83325,280,1.2,1,0.485,-0.004942013
75,75,210,210,5,1.6,0.6,35,1,1.3,83,195.6665,280,1.2,1,0.485,-0.004222932
75,75,210,210,5,1.6,0.6,35,1,1.3,83,189.49975,280,1.2,1,0.485,-0.003504986
75,75,210,210,5,1.6,0.6,35,1,1.3,83,183.333,280,1.2,1,0.485,-0.002788155
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,204.611,280,1.2,1,0.485,-0.005266292
75,75,210,210,5,1.6,0.6,35,1,1.3,83,201.222,280,1.2,1,0.485,-0.004870686
75,75,210,210,5,1.6,0.6,35,1,1.3,83,197.833,280,1.2,1,0.485,-0.004475428
75,75,210,210,5,1.6,0.6,35,1,1.3,83,194.444,280,1.2,1,0.485,-0.004080515
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,207.389,280,1.2,1,0.485,-0.005590836
75,75,210,210,5,1.6,0.6,35,1,1.3,83,206.778,280,1.2,1,0.485,-0.005519434
75,75,210,210,5,1.6,0.6,35,1,1.3,83,206.167,280,1.2,1,0.485,-0.005448043
75,75,210,210,5,1.6,0.6,35,1,1.3,83,205.556,280,1.2,1,0.485,-0.005376664
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,210.16675,280,1.2,1,0.485,-0.005915589
75,75,210,210,5,1.6,0.6,35,1,1.3,83,212.3335,280,1.2,1,0.485,-0.006169073
75,75,210,210,5,1.6,0.6,35,1,1.3,83,214.50025,280,1.2,1,0.485,-0.006422704
75,75,210,210,5,1.6,0.6,35,1,1.3,83,216.667,280,1.2,1,0.485,-0.006676482
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,212.9445,280,1.2,1,0.485,-0.00624058
75,75,210,210,5,1.6,0.6,35,1,1.3,83,217.889,280,1.2,1,0.485,-0.006819675
75,75,210,210,5,1.6,0.6,35,1,1.3,83,222.8335,280,1.2,1,0.485,-0.007399541
75,75,210,210,5,1.6,0.6,35,1,1.3,83,227.778,280,1.2,1,0.485,-0.007980189
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,215.72225,280,1.2,1,0.485,-0.006565813
75,75,210,210,5,1.6,0.6,35,1,1.3,83,223.4445,280,1.2,1,0.485,-0.007471251
75,75,210,210,5,1.6,0.6,35,1,1.3,83,231.16675,280,1.2,1,0.485,-0.008378597
75,75,210,210,5,1.6,0.6,35,1,1.3,83,238.889,280,1.2,1,0.485,-0.009287884
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,218.5,280,1.2,1,0.485,-0.006891288
75,75,210,210,5,1.6,0.6,35,1,1.3,83,229,280,1.2,1,0.485,-0.008123816
75,75,210,210,5,1.6,0.6,35,1,1.3,83,239.5,280,1.2,1,0.485,-0.009359913
75,75,210,210,5,1.6,0.6,35,1,1.3,83,250,280,1.2,1,0.485,-0.010599661
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,260,1.2,1,0.485,-0.00803092
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,240,1.2,1,0.485,-0.010461609
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,220,1.2,1,0.485,-0.012612089
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,200,1.2,1,0.485,-0.014523451
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,264.16675,1.2,1,0.485,-0.007532395
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,248.3335,1.2,1,0.485,-0.009441122
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,232.50025,1.2,1,0.485,-0.010691973
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,216.667,1.2,1,0.485,-0.013129391
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,268.33325,1.2,1,0.485,-0.00703657
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,256.6665,1.2,1,0.485,-0.008431687
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,244.99975,1.2,1,0.485,-0.009848028
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,233.333,1.2,1,0.485,-0.011286041
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,272.5,1.2,1,0.485,-0.006543368
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,265,1.2,1,0.485,-0.007433019
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,257.5,1.2,1,0.485,-0.008331313
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,250,1.2,1,0.485,-0.009238368
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,276.66675,1.2,1,0.485,-0.006052791
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,273.3335,1.2,1,0.485,-0.006445032
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,270.00025,1.2,1,0.485,-0.006838937
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,266.667,1.2,1,0.485,-0.007234536
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280.83325,1.2,1,0.485,-0.005564868
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,281.6665,1.2,1,0.485,-0.005467596
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,282.49975,1.2,1,0.485,-0.005370429
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,283.333,1.2,1,0.485,-0.005273364
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,285,1.2,1,0.485,-0.005079501
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,290,1.2,1,0.485,-0.004500464
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,295,1.2,1,0.485,-0.003925096
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,300,1.2,1,0.485,-0.003353365
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,289.16675,1.2,1,0.485,-0.004596707
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,298.3335,1.2,1,0.485,-0.003543524
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,307.50025,1.2,1,0.485,-0.002502491
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,316.667,1.2,1,0.485,-0.001473395
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,293.33325,1.2,1,0.485,-0.004116494
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,306.6665,1.2,1,0.485,-0.002596684
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,319.99975,1.2,1,0.485,-0.001102165
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,333.333,1.2,1,0.485,0.000398053
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,297.5,1.2,1,0.485,-0.003638785
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,315,1.2,1,0.485,-0.001659661
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,332.5,1.2,1,0.485,0.000303965
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,350,1.2,1,0.485,0.002275935
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.086,1,0.485,-0.005894726
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.16675,1,0.485,-0.005729478
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.1335,1,0.485,-0.005796595
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.10025,1,0.485,-0.005864952
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.24725,1,0.485,-0.005565713
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2945,1,0.485,-0.005468138
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.34175,1,0.485,-0.005369674
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.389,1,0.485,-0.005270448
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.32775,1,0.485,-0.005398936
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.4555,1,0.485,-0.00512973
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.58325,1,0.485,-0.004856692
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.711,1,0.485,-0.004581158
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.2,1,0.485,-0.00566225
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.40825,1,0.485,-0.005229843
75,75,210,210,5,1.6,0.6,35,1,1.3,83,208,280,1.6165,1,0.485,-0.004785176
