Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.173828125,0.037109375,0.158203125,0.205078125,0.748046875,0.986328125,0.572265625,0.763671875,0.876953125,0.8576742
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.853515625,0.158203125,0.205078125,0.748046875,0.986328125,0.572265625,0.763671875,0.876953125,0.873361
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.591796875,0.205078125,0.748046875,0.986328125,0.572265625,0.763671875,0.876953125,1.0634415
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.228515625,0.748046875,0.986328125,0.572265625,0.763671875,0.876953125,0.8564758
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.205078125,0.763671875,0.986328125,0.572265625,0.763671875,0.876953125,0.8577334
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.205078125,0.748046875,0.005859375,0.572265625,0.763671875,0.876953125,0.8576745
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.205078125,0.748046875,0.986328125,0.658203125,0.763671875,0.876953125,0.87991065
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.205078125,0.748046875,0.986328125,0.572265625,0.646484375,0.876953125,0.86318433
0.255859375,0.748046875,0.427734375,0.544921875,0.529296875,0.357421875,0.615234375,0.107421875,0.037109375,0.158203125,0.205078125,0.748046875,0.986328125,0.572265625,0.763671875,0.865234375,0.85767287
0.658203125,0.923828125,0.111328125,0.626953125,0.220703125,0.974609375,0.923828125,0.173828125,0.853515625,0.591796875,0.228515625,0.763671875,0.005859375,0.658203125,0.646484375,0.865234375,1.1190051
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0915409
0.533203125,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0915409
0.380859375,0.798828125,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.1924009
0.380859375,0.123046875,0.736328125,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0517352
0.380859375,0.123046875,0.052734375,0.251953125,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0319769
0.380859375,0.123046875,0.052734375,0.669921875,0.845703125,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0949502
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.599609375,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0915409
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.298828125,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0875465
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.048828125,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0915375
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.978515625,0.783203125,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.1414276
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.216796875,0.580078125,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.027536
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.603515625,0.623046875,0.361328125,0.947265625,0.888671875,0.751953125,1.0793372
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.138671875,0.361328125,0.947265625,0.888671875,0.751953125,1.0788496
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.880859375,0.947265625,0.888671875,0.751953125,1.0915529
0.380859375,0.123046875,0.052734375,0.669921875,0.654296875,0.232421875,0.240234375,0.732421875,0.662109375,0.783203125,0.580078125,0.623046875,0.361328125,0.783203125,0.888671875,0.751953125,1.0361325
